,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
798,Ford Kuga 1.5 Ecoboost 2WD,16489,Ford,Kuga,2019,134 000 km,Benzina,150 CP,1 499 cm3,,Euro 6,Manuala,SUV,Romania,Da,Da
799,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
800,Renault Laguna Grandtour dCi 150 FAP Start-Stop Paris,5200,Renault,Laguna,2012,254 000 km,Diesel,150 CP,1 995 cm3,,,Manuala,Combi,,,
801,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
802,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
803,Opel Astra 1.7 CDTI DPF Cosmo,4900,Opel,Astra,2011,260 000 km,Diesel,110 CP,1 686 cm3,,,Manuala,Compacta,,,
804,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
805,Mercedes-Benz B,9000,Mercedes-Benz,B,2014,153 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
806,BMW Seria 7 740d xDrive MHEV,134900,BMW,Seria 7,2023,7 800 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
807,Audi A6 Avant 3.0 TDI quattro S tronic,19635,Audi,A6,2016,213 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),,Automata,Combi,Germania,Da,Da
808,Opel Astra Classic 1.4i,1549,Opel,Astra,2005,257 800 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Sedan,Romania,,
809,Alfa Romeo Giulietta,6990,Alfa Romeo,Giulietta,2012,203 552 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
810,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
811,Volkswagen Sharan 2.0 TDI Highline,6000,Volkswagen,Sharan,2009,267 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Monovolum,Germania,,Da
812,BMW X4 xDrive30d M Sport,45900,BMW,X4,2020,76 407 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
813,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
814,Audi Q7 3.0 TDI Quattro Tiptronic,48950,Audi,Q7,2017,89 300 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
815,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
816,Dacia Duster 1.5 Blue dCi Comfort,11989,Dacia,Duster,2020,204 513 km,Diesel,115 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
817,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
818,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
819,Mercedes-Benz B,9000,Mercedes-Benz,B,2014,153 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
820,Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Trendline,5790,Volkswagen,Passat,2010,347 767 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
821,BMW Seria 7 740d xDrive MHEV,134900,BMW,Seria 7,2023,7 800 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
822,Renault Koleos 2.0 dCI 4X4 Privilege Aut,5690,Renault,Koleos,2008,202 265 km,Diesel,150 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,
823,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
824,Dacia Duster 1.5 dCi 4x4 Prestige,10500,Dacia,Duster,2014,176 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
825,Alfa Romeo Giulietta,6990,Alfa Romeo,Giulietta,2012,203 552 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
826,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
827,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
828,Dacia Duster TCe 130 2WD Sondermodell Extreme,13800,Dacia,Duster,2020,155 000 km,Benzina,131 CP,1 332 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
829,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
830,Ford Kuga 1.5 Ecoboost 2WD,16489,Ford,Kuga,2019,134 000 km,Benzina,150 CP,1 499 cm3,,Euro 6,Manuala,SUV,Romania,Da,Da
831,Audi Q7 3.0 TDI Quattro Tiptronic,48950,Audi,Q7,2017,89 300 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
832,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
833,Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor,37600,Tesla,Model 3,2021,28 000 km,Electric,476 CP,,4x4 (automat),,Automata,Sedan,Romania,Da,
834,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
835,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
836,BMW Seria 4 420i AT,57215,BMW,Seria 4,2022,24 714 km,Benzina,184 CP,1 998 cm3,Spate,,Automata,Cabrio,,,
837,Mercedes-Benz B,9000,Mercedes-Benz,B,2014,153 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
838,Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Trendline,5790,Volkswagen,Passat,2010,347 767 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
839,Renault Koleos 2.0 dCI 4X4 Privilege Aut,5690,Renault,Koleos,2008,202 265 km,Diesel,150 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,
840,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
841,Dacia Duster 1.5 dCi 4x4 Prestige,10500,Dacia,Duster,2014,176 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
842,Alfa Romeo Giulietta,6990,Alfa Romeo,Giulietta,2012,203 552 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
843,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
844,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
845,Dacia Duster TCe 130 2WD Sondermodell Extreme,13800,Dacia,Duster,2020,155 000 km,Benzina,131 CP,1 332 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
846,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
847,Audi Q7 3.0 TDI Quattro Tiptronic,48950,Audi,Q7,2017,89 300 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
848,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
849,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
850,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
851,Dacia Duster 1.5 Blue dCi Comfort,11989,Dacia,Duster,2020,204 513 km,Diesel,115 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
852,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
853,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
854,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
855,Opel Astra 1.7 CDTI DPF Cosmo,4900,Opel,Astra,2011,260 000 km,Diesel,110 CP,1 686 cm3,,,Manuala,Compacta,,,
856,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
857,Mercedes-Benz GLE,92184,Mercedes-Benz,GLE,2023,6 500 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
858,Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Trendline,5790,Volkswagen,Passat,2010,347 767 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
859,BMW Seria 7 740d xDrive MHEV,134900,BMW,Seria 7,2023,7 800 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
860,Opel Astra Classic 1.4i,1549,Opel,Astra,2005,257 800 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Sedan,Romania,,
861,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
862,Dacia Duster 1.5 dCi 4x4 Prestige,10500,Dacia,Duster,2014,176 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
863,Volkswagen Passat Variant 2.0 Blue TDI DPF Highline,7200,Volkswagen,Passat,2012,205 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
864,BMW X4 xDrive30d M Sport,45900,BMW,X4,2020,76 407 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
865,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
866,Ford Kuga 1.5 Ecoboost 2WD,16489,Ford,Kuga,2019,134 000 km,Benzina,150 CP,1 499 cm3,,Euro 6,Manuala,SUV,Romania,Da,Da
867,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
868,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
869,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
870,Dacia Duster 1.5 Blue dCi Comfort,11989,Dacia,Duster,2020,204 513 km,Diesel,115 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
871,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
872,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
873,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
874,BMW Seria 4 420i AT,57215,BMW,Seria 4,2022,24 714 km,Benzina,184 CP,1 998 cm3,Spate,,Automata,Cabrio,,,
875,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
876,Volkswagen Passat Variant 2.0 Blue TDI DPF Highline,7200,Volkswagen,Passat,2012,205 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
877,Volvo V40 D2 ECO R-Design,8900,Volvo,V40,2014,255 000 km,Diesel,115 CP,1 560 cm3,,,Manuala,Compacta,,,
878,Volkswagen Sharan 2.0 TDI Highline,6000,Volkswagen,Sharan,2009,267 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Monovolum,Germania,,Da
879,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
880,BMW X4 xDrive30d M Sport,45900,BMW,X4,2020,76 407 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
881,Audi Q7 3.0 TDI Quattro Tiptronic,48950,Audi,Q7,2017,89 300 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
882,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
883,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
884,Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor,37600,Tesla,Model 3,2021,28 000 km,Electric,476 CP,,4x4 (automat),,Automata,Sedan,Romania,Da,
885,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
886,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
887,Opel Astra 1.7 CDTI DPF Cosmo,4900,Opel,Astra,2011,260 000 km,Diesel,110 CP,1 686 cm3,,,Manuala,Compacta,,,
888,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
889,Alfa Romeo Giulietta,6990,Alfa Romeo,Giulietta,2012,203 552 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
890,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
891,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
892,BMW X4 xDrive30d M Sport,45900,BMW,X4,2020,76 407 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
893,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
894,Renault Laguna Grandtour dCi 150 FAP Start-Stop Paris,5200,Renault,Laguna,2012,254 000 km,Diesel,150 CP,1 995 cm3,,,Manuala,Combi,,,
895,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
896,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
897,Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Trendline,5790,Volkswagen,Passat,2010,347 767 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
898,BMW Seria 7 740d xDrive MHEV,134900,BMW,Seria 7,2023,7 800 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
899,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
900,Volvo V40 D2 ECO R-Design,8900,Volvo,V40,2014,255 000 km,Diesel,115 CP,1 560 cm3,,,Manuala,Compacta,,,
901,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
902,Volkswagen Sharan 2.0 TDI Highline,6000,Volkswagen,Sharan,2009,267 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Monovolum,Germania,,Da
903,Dacia Duster TCe 130 2WD Sondermodell Extreme,13800,Dacia,Duster,2020,155 000 km,Benzina,131 CP,1 332 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
904,BMW X4 xDrive30d M Sport,45900,BMW,X4,2020,76 407 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
905,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
906,Ford Kuga 1.5 Ecoboost 2WD,16489,Ford,Kuga,2019,134 000 km,Benzina,150 CP,1 499 cm3,,Euro 6,Manuala,SUV,Romania,Da,Da
907,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
908,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
909,Renault Laguna Grandtour dCi 150 FAP Start-Stop Paris,5200,Renault,Laguna,2012,254 000 km,Diesel,150 CP,1 995 cm3,,,Manuala,Combi,,,
910,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
911,Opel Astra 1.7 CDTI DPF Cosmo,4900,Opel,Astra,2011,260 000 km,Diesel,110 CP,1 686 cm3,,,Manuala,Compacta,,,
912,Audi A6,39990,Audi,A6,2020,70 000 km,Benzina,245 CP,1 984 cm3,,,Automata,Sedan,,,
913,Mercedes-Benz GLE,92184,Mercedes-Benz,GLE,2023,6 500 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
914,Skoda Octavia 1.6 TDI DSG Style,9990,Skoda,Octavia,2018,195 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
915,BMW i4 eDrive40,74566,BMW,i4,2023,1 km,Electric,340 CP,,Spate,,Automata,Sedan,,,Da
916,BMW Seria 4 420i AT,57215,BMW,Seria 4,2022,24 714 km,Benzina,184 CP,1 998 cm3,Spate,,Automata,Cabrio,,,
917,Mercedes-Benz B,9000,Mercedes-Benz,B,2014,153 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
918,Audi A6 Avant 3.0 TDI quattro S tronic,19635,Audi,A6,2016,213 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),,Automata,Combi,Germania,Da,Da
919,Dacia Duster 1.5 dCi 4x4 Prestige,10500,Dacia,Duster,2014,176 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
920,Alfa Romeo Giulietta,6990,Alfa Romeo,Giulietta,2012,203 552 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
921,Volvo V40 D2 ECO R-Design,8900,Volvo,V40,2014,255 000 km,Diesel,115 CP,1 560 cm3,,,Manuala,Compacta,,,
922,Hyundai Santa Fe 1.6 Plugin-Hybrid 4WD Signature,43400,Hyundai,Santa Fe,2021,57 890 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
923,Volkswagen Sharan 2.0 TDI Highline,6000,Volkswagen,Sharan,2009,267 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Monovolum,Germania,,Da
924,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
925,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
926,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
927,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
928,Mercedes-Benz S 450 4Matic 9G-TRONIC,121975,Mercedes-Benz,S,2022,16 000 km,Benzina,367 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
929,Mercedes-Benz B,9000,Mercedes-Benz,B,2014,153 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
930,Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Trendline,5790,Volkswagen,Passat,2010,347 767 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
931,BMW Seria 7 740d xDrive MHEV,134900,BMW,Seria 7,2023,7 800 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
932,Opel Astra Classic 1.4i,1549,Opel,Astra,2005,257 800 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Sedan,Romania,,
933,Renault Koleos 2.0 dCI 4X4 Privilege Aut,5690,Renault,Koleos,2008,202 265 km,Diesel,150 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,
934,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
935,Dacia Duster 1.5 dCi 4x4 Prestige,10500,Dacia,Duster,2014,176 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
936,Volvo V40 D2 ECO R-Design,8900,Volvo,V40,2014,255 000 km,Diesel,115 CP,1 560 cm3,,,Manuala,Compacta,,,
937,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
938,Aston Martin V8 Vantage,42000,Aston Martin,V8 Vantage,2007,110 000 km,Benzina,405 CP,4 300 cm3,Spate,,Automata,Coupe,Romania,,Da
939,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
940,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
941,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
942,Tesla Model 3 Langstreckenbatterie Allradantrieb Dual Motor,37600,Tesla,Model 3,2021,28 000 km,Electric,476 CP,,4x4 (automat),,Automata,Sedan,Romania,Da,
943,Renault Laguna Grandtour dCi 150 FAP Start-Stop Paris,5200,Renault,Laguna,2012,254 000 km,Diesel,150 CP,1 995 cm3,,,Manuala,Combi,,,
944,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
945,Citroën C4 HDi 90 FAP Style,4600,Citroën,C4,2011,200 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Compacta,,,
946,Hyundai i40 Kombi blue 1.6 CRDi Space,7999,Hyundai,i40,2013,216 517 km,Diesel,115 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
947,Mercedes-Benz S 450 4Matic 9G-TRONIC,121975,Mercedes-Benz,S,2022,16 000 km,Benzina,367 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
948,Skoda Octavia 1.6 TDI DSG Style,9990,Skoda,Octavia,2018,195 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
949,BMW Seria 4 420i AT,57215,BMW,Seria 4,2022,24 714 km,Benzina,184 CP,1 998 cm3,Spate,,Automata,Cabrio,,,
950,Audi A6 Avant 3.0 TDI quattro S tronic,19635,Audi,A6,2016,213 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),,Automata,Combi,Germania,Da,Da
951,Renault Koleos 2.0 dCI 4X4 Privilege Aut,5690,Renault,Koleos,2008,202 265 km,Diesel,150 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,
952,Citroën C5,2990,Citroën,C5,2010,300 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Sedan,,,
953,Volkswagen Passat Variant 2.0 Blue TDI DPF Highline,7200,Volkswagen,Passat,2012,205 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
954,Dacia Duster,10750,Dacia,Duster,2018,180 000 km,Benzina + GPL,114 CP,1 598 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
955,Dacia Duster TCe 130 2WD Sondermodell Extreme,13800,Dacia,Duster,2020,155 000 km,Benzina,131 CP,1 332 cm3,,Euro 6,Manuala,SUV,Germania,Da,Da
956,Ford Kuga 1.5 Ecoboost 2WD,16489,Ford,Kuga,2019,134 000 km,Benzina,150 CP,1 499 cm3,,Euro 6,Manuala,SUV,Romania,Da,Da
957,Opel Astra Sports Tourer 1.7 CDTI Cosmo,6300,Opel,Astra,2012,197 512 km,Diesel,125 CP,1 686 cm3,,Euro 5,Manuala,Coupe,,Da,Da
958,Ford Focus 1.6 TDCi DPF,6690,Ford,Focus,2015,208 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,,,
959,BMW X2 xDrive20d Aut.,19750,BMW,X2,2018,192 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
960,BMW M4 M440i xDrive AT MHEV,57773,BMW,M4,2022,5 600 km,Benzina,374 CP,2 998 cm3,4x4 (automat),,Automata,Coupe,Germania,,Da
961,Mercedes-Benz S 450 4Matic 9G-TRONIC,121975,Mercedes-Benz,S,2022,16 000 km,Benzina,367 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
