,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
765,Jeep Wrangler,83181,Jeep,Wrangler,2022,1 km,Hibrid,272 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Statele Unite ale Americii,Da,Da
766,Jeep Wrangler 2.0 4xe AT8 PHEV Rubicon,83181,Jeep,Wrangler,2022,1 km,Hibrid,272 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Statele Unite ale Americii,Da,Da
767,Skoda Octavia 1.4 Classic,3250,Skoda,Octavia,2012,220 500 km,Benzina,80 CP,1 390 cm3,Fata,Euro 4,Manuala,Sedan,Romania,Da,Da
768,Citroën C4 Cactus BlueHDi 100 Stop&Start Shine Edition,11940,Citroën,C4 Cactus,2017,138 100 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Compacta,Olanda,,Da
769,BMW X3 xDrive20d Aut. M Sport,35700,BMW,X3,2018,80 000 km,Diesel,190 CP,1 995 cm3,4x4 (manual),Euro 6d-Temp,Automata,SUV,Belgia,Da,Da
770,Dacia Duster,12950,Dacia,Duster,2020,141 000 km,Benzina + GPL,100 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
771,Land Rover Range Rover Sport 3.0 I6 D350 MHEV Autobiography Dynamic,130900,Land Rover,Range Rover Sport,2023,20 000 km,Diesel,350 CP,2 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
772,Nissan GT-R,99000,Nissan,GT-R,2017,100 000 km,Benzina,750 CP,3 800 cm3,,,Automata,Coupe,,,
773,BMW X1 xDrive23i AT MHEV,55811,BMW,X1,2022,18 500 km,Benzina,218 CP,1 998 cm3,,,Automata,SUV,,,Da
774,Ford Courier,18115,Ford,Courier,2023,1 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
775,Ford Edge 2.0 TDCi Bi-Turbo 4x4 Vignale,26350,Ford,Edge,2018,116 550 km,Diesel,210 CP,1 997 cm3,4x4 (manual),,Automata,SUV,Italia,,Da
776,BMW Seria 3 320d Touring Aut. Edition M Sport Shadow,35800,BMW,Seria 3,2020,37 000 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Germania,,
777,Volkswagen Golf 1.6 TDI DPF BMT Comfortline,11400,Volkswagen,Golf,2017,201 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Romania,,Da
778,BMW Seria 2,16250,BMW,Seria 2,2015,164 980 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
779,Mercedes-Benz GLC 250 d 4MATIC,35949,Mercedes-Benz,GLC,2018,89 454 km,Diesel,204 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,Da
780,BMW Seria 5 520d MHEV,49499,BMW,Seria 5,2021,41 500 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d,Automata,Sedan,Germania,,Da
781,Porsche Cayman S,65000,Porsche,Cayman,2012,65 000 km,Benzina,325 CP,3 436 cm3,Spate,,Manuala,Coupe,Germania,,Da
782,Dacia Logan 0.9 90CP Laureate,8449,Dacia,Logan,2017,46 014 km,Benzina,90 CP,899 cm3,Fata,,Manuala,Sedan,,,Da
783,Mercedes-Benz EQA 350 4MATIC,60407,Mercedes-Benz,EQA,2022,8 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
784,Mercedes-Benz C,44899,Mercedes-Benz,C,2021,29 787 km,Diesel,200 CP,1 993 cm3,Spate,Euro 6b,Automata,Sedan,,,Da
785,Ford Fiesta 1.6 TDCi,4999,Ford,Fiesta,2009,162 000 km,Diesel,75 CP,1 560 cm3,Fata,Euro 4,Manuala,Compacta,Austria,Da,Da
786,Dacia Duster 1.5 dCi 4x4 Laureate,15500,Dacia,Duster,2018,96 600 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,
787,Mercedes-Benz GLA 220 d 4MATIC Aut.,26199,Mercedes-Benz,GLA,2019,88 822 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,Da
788,Volkswagen ID.3 77 kWh Pro S Performance,26999,Volkswagen,ID.3,2021,50 000 km,Electric,204 CP,,,Euro 6,Automata,Compacta,Romania,Da,Da
789,Toyota C-HR,15449,Toyota,C-HR,2018,68 999 km,Benzina,116 CP,1 197 cm3,Fata,,Manuala,SUV,,,Da
790,BMW X1,12950,BMW,X1,2012,124 218 km,Diesel,143 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
791,Volkswagen Touareg V6 TSI eHybrid,78469,Volkswagen,Touareg,2020,39 800 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
792,Skoda Superb Combi 1.6 TDI,12499,Skoda,Superb,2017,214 000 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Sedan,Belgia,Da,Da
793,Volkswagen Golf 1.0 TSI Comfortline,12799,Volkswagen,Golf,2017,101 217 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,,,
794,Kia Optima 1.7 CRDI Spirit,9199,Kia,Optima,2016,325 012 km,Diesel,141 CP,1 685 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
795,Mercedes-Benz GLC Coupe 250 d 4MATIC,33989,Mercedes-Benz,GLC Coupe,2017,188 053 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
796,Dacia Sandero Stepway 1.5 Blue dCi Prestige,6800,Dacia,Sandero Stepway,2017,105 397 km,Diesel,95 CP,1 461 cm3,Fata,,Manuala,Compacta,,,
797,Volkswagen Golf 1.6 TDI Comfortline,14899,Volkswagen,Golf,2018,36 100 km,Diesel,115 CP,1 598 cm3,Fata,,Manuala,Compacta,Romania,Da,Da
798,Volkswagen Passat 1.9TDI Highline,1850,Volkswagen,Passat,2001,281 000 km,Diesel,130 CP,1 896 cm3,Fata,Euro 3,Manuala,Sedan,Austria,,Da
799,Skoda Kodiaq 2.0 TDI 4X4 DSG Ambition,31550,Skoda,Kodiaq,2020,39 558 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
800,Jaguar XF 20d RWD E-Performance Pure,13990,Jaguar,XF,2017,150 000 km,Diesel,163 CP,1 999 cm3,Spate,Euro 6d-Temp,Manuala,Sedan,Belgia,Da,Da
801,BMW X4 xDrive20d Aut. M Sport X,41990,BMW,X4,2019,199 900 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
802,Renault Clio dCi 75 Stop & Start Life,7490,Renault,Clio,2018,174 000 km,Diesel,75 CP,1 461 cm3,,,Manuala,Combi,Franta,,
803,Volkswagen Passat CC 2.0 TDI,9950,Volkswagen,Passat CC,2011,215 460 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
804,Audi A5 Coupe 2.0 40 TDI S tronic Sport,22990,Audi,A5,2018,134 000 km,Diesel,190 CP,1 968 cm3,Fata,,Automata,Coupe,Germania,,Da
805,Audi Q8 50 TDI quattro tiptronic competition plus,63750,Audi,Q8,2019,98 500 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
806,Kia Sportage 1.7 DSL 6MT 4x2 Style,17800,Kia,Sportage,2017,68 000 km,Diesel,115 CP,1 685 cm3,Fata,,Manuala,SUV,,,
807,Renault Clio (Energy) TCe 90 Start & Stop INTENS,6990,Renault,Clio,2013,116 000 km,Benzina,90 CP,898 cm3,Fata,,Manuala,Combi,,,
808,Renault Megane ENERGY dCi 110 Start & Stop LIMITED,6987,Renault,Megane,2014,239 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Compacta,Franta,,Da
809,Nissan X-Trail 1.7D 150CP X-Tronic ALL MODE 4X4-I Tekna N-Tech,28700,Nissan,X-Trail,2019,67 058 km,Diesel,150 CP,1 749 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
810,BMW Seria 3 320d Touring,3990,BMW,Seria 3,2005,255 000 km,Diesel,163 CP,1 995 cm3,Spate,,Manuala,Sedan,Germania,,Da
811,Skoda Octavia 1.6 TDI Ambition,11949,Skoda,Octavia,2018,139 416 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
812,Opel Vivaro 2.0 CDTI L1H1,6800,Opel,Vivaro,2010,270 000 km,Diesel,114 CP,1 995 cm3,Fata,Euro 4,Manuala,Monovolum,Franta,Da,
813,Volkswagen Polo,2700,Volkswagen,Polo,2006,227 132 km,Diesel,70 CP,1 422 cm3,Fata,Euro 4,Manuala,Compacta,Germania,,
814,Volvo V60,49568,Volvo,V60,2023,5 km,Diesel,197 CP,1 969 cm3,Fata,Euro 6d,Automata,Combi,Romania,Da,
815,Mercedes-Benz V 250 BlueTEC Aut. Extralong Avantgarde,45949,Mercedes-Benz,V,2018,70 600 km,Diesel,190 CP,2 143 cm3,Spate,,Automata,Monovolum,,,
816,Volvo V90,74829,Volvo,V90,2023,5 km,Benzina,310 CP,1 969 cm3,4x4 (automat),Euro 6d,Automata,Combi,Romania,Da,Da
817,Volkswagen Passat CC 2.0 TDI DSG,9700,Volkswagen,Passat CC,2009,228 000 km,Diesel,170 CP,1 968 cm3,,,Automata,Sedan,,,
818,Mercedes-Benz GLE 400 e 4MATIC,100989,Mercedes-Benz,GLE,2023,1 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,Germania,Da,Da
819,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Style Bi-Tone,46410,Toyota,RAV4,2022,14 500 km,Hibrid,185 CP,2 487 cm3,4x4 (manual),Euro 6d,Automata,SUV,Romania,Da,Da
820,Mercedes-Benz EQE AMG 43 4MATIC,117269,Mercedes-Benz,EQE,2022,8 km,Electric,476 CP,,4x4 (automat),Euro 6,Automata,Sedan,,,Da
821,Citroën C4 Cactus BlueHDi 100 Stop&Start C-SERIES,14901,Citroën,C4 Cactus,2020,75 000 km,Diesel,102 CP,1 499 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
822,Bentley Continental,242899,Bentley,Continental,2020,1 542 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,Coupe,,Da,Da
823,Mercedes-Benz GLE 250 d 4MATIC,34290,Mercedes-Benz,GLE,2017,163 680 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
824,BMW X1 xDrive20d Aut. Sport Line,13990,BMW,X1,2013,176 529 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,
825,Ford Kuga 2.0 TDCi 4x4 Individual,16800,Ford,Kuga,2015,99 570 km,Diesel,180 CP,1 997 cm3,4x4 (manual),,Manuala,SUV,Germania,,
826,Citroën C4 Cactus BlueHDi 100 Stop&Start C-SERIES,14901,Citroën,C4 Cactus,2020,75 000 km,Diesel,102 CP,1 499 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
827,Renault Kadjar 1.5 DCI Life,12999,Renault,Kadjar,2015,186 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Germania,Da,Da
828,BMW X1 xDrive20d Aut. Sport Line,13990,BMW,X1,2013,176 529 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,
829,Volvo XC 60 B4 MHEV AT8 AWD Momentum Pro,54799,Volvo,XC 60,2023,5 km,Diesel,197 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
830,Citroën C-Elysée 1.5 BlueHDi 100 S&S BVM6 Feel,8650,Citroën,C-Elysée,2018,110 211 km,Diesel,99 CP,1 499 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
831,Skoda Octavia 2.0 TDI DSG Style,17249,Skoda,Octavia,2019,71 354 km,Diesel,149 CP,1 968 cm3,Fata,,Automata,Sedan,,,Da
832,Land Rover Defender,89990,Land Rover,Defender,2022,1 900 km,Diesel,249 CP,2 997 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
833,Mercedes-Benz CLA,56191,Mercedes-Benz,CLA,2023,3 km,Hibrid,218 CP,1 332 cm3,Fata,Euro 6,Automata,Sedan,,,Da
834,Skoda Octavia 1.6 TDI DSG Style,16299,Skoda,Octavia,2017,101 678 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,Da,Da
835,Skoda Octavia 2.0 TDI DSG 4X4 Style,16898,Skoda,Octavia,2020,136 000 km,Diesel,183 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
836,Volkswagen Amarok 2.0 BiTDI 4MOTION,10300,Volkswagen,Amarok,2011,300 000 km,Diesel,163 CP,1 968 cm3,,,Manuala,SUV,,,
837,Renault Megane ENERGY dCi 110 Start & Stop Bose Edition,7799,Renault,Megane,2014,174 917 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,Franta,Da,Da
838,Hyundai i40 1.7 CRDI DPF Sedan Aut. Highway+,7600,Hyundai,i40,2012,251 000 km,Diesel,136 CP,1 685 cm3,Fata,,Automata,Sedan,,,
839,BMW Seria 7 740Ld xDrive,37000,BMW,Seria 7,2016,131 000 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
840,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC,32500,Mercedes-Benz,GLE,2017,212 000 km,Diesel,258 CP,2 987 cm3,4x4 (manual),Euro 6,Automata,SUV,,,
841,BMW Seria 5 535d xDrive Aut. Luxury Line,17350,BMW,Seria 5,2012,245 000 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,Sedan,Romania,,Da
842,Porsche Cayenne 3.0TD TipTronic,26000,Porsche,Cayenne,2013,135 600 km,Diesel,245 CP,2 967 cm3,4x4 (automat),,Automata,SUV,,,Da
843,BMW Seria 5 525d xDrive Touring Aut.,14250,BMW,Seria 5,2014,213 800 km,Diesel,218 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Combi,,,
844,Jeep Wrangler,27750,Jeep,Wrangler,2017,85 600 km,Diesel,200 CP,2 776 cm3,4x4 (automat),,Automata,SUV,,,Da
845,Volkswagen Golf 1.6 TDI DSG Comfortline,18400,Volkswagen,Golf,2019,40 680 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Compacta,Romania,,
846,Audi A5 Sportback 2.0 TDI clean diesel Multitronic,14450,Audi,A5,2015,245 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,,,
847,BMW Seria 5 550i xDrive,33000,BMW,Seria 5,2018,95 000 km,Benzina,450 CP,4 395 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,
848,Volkswagen Tiguan 2.0 TDI DPF 4Motion Trend&Fun,7990,Volkswagen,Tiguan,2009,214 685 km,Diesel,140 CP,1 968 cm3,4x4 (automat),,Manuala,SUV,,,Da
849,Nissan Qashqai 1.6 DCi ALL-MODE 4x4i TEKNA,9750,Nissan,Qashqai,2013,176 000 km,Diesel,130 CP,1 600 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,,Da
850,Mercedes-Benz EQA,59214,Mercedes-Benz,EQA,2023,6 000 km,Electric,228 CP,,4x4 (automat),,Automata,SUV,,,Da
851,Dacia Duster 1.5 Blue dCi 4WD Comfort,14100,Dacia,Duster,2020,95 000 km,Diesel,115 CP,1 461 cm3,4x4 (automat),Euro 6d,Manuala,SUV,Romania,Da,Da
852,Volkswagen Caddy 2.0 TDI (5-Si.) Maxi,12990,Volkswagen,Caddy,2019,199 000 km,Diesel,102 CP,1 968 cm3,,Euro 6,Manuala,Combi,,Da,Da
853,Opel Astra,7900,Opel,Astra,2018,246 500 km,Benzina,150 CP,1 399 cm3,Fata,,Automata,Combi,Spania,Da,Da
854,Jeep Wrangler,49489,Jeep,Wrangler,2019,65 300 km,Benzina,272 CP,1 999 cm3,,Euro 6,Automata,SUV,,Da,Da
855,Mercedes-Benz CLK Coupe 200 Kompressor Avantgarde,9600,Mercedes-Benz,CLK,2007,248 600 km,Benzina,184 CP,1 796 cm3,Spate,,Manuala,Coupe,,,
856,Ford Tourneo Courier 1.5 TDCi Ambiente,8990,Ford,Tourneo Courier,2017,123 000 km,Diesel,75 CP,1 498 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
857,Mercedes-Benz CLS 220 d SB Aut,26500,Mercedes-Benz,CLS,2015,83 000 km,Diesel,170 CP,2 143 cm3,Spate,,Automata,Combi,,,
858,Volkswagen ID.3 58 kWh Pro Performance,39151,Volkswagen,ID.3,2023,1 040 km,Electric,204 CP,,Spate,Euro 6d-Temp,Automata,Compacta,,Da,Da
859,BMW X6 xDrive40i,72590,BMW,X6,2021,79 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
860,BMW X3 xDrive20d AT Luxury Line,31990,BMW,X3,2019,114 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
861,Renault Scenic ENERGY dCi 110 Start & Stop Expression,6790,Renault,Scenic,2015,190 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Monovolum,Franta,,Da
862,Mercedes-Benz G AMG 63 SW Long Aut.,177310,Mercedes-Benz,G,2019,68 392 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
863,Renault ZOE,15000,Renault,ZOE,2019,38 500 km,Electric,92 CP,,Fata,,Automata,Masina de oras,,,
864,Kia Optima 1.7 CRDI DCT Vision,13650,Kia,Optima,2016,190 000 km,Diesel,141 CP,1 685 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
865,BMW Seria 4 420d Gran Coupe Aut. M Sport,22990,BMW,Seria 4,2015,199 900 km,Diesel,190 CP,1 995 cm3,,Euro 6,Automata,Sedan,Germania,Da,Da
866,Mercedes-Benz A 180 d Aut.,19690,Mercedes-Benz,A,2019,130 000 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6d-Temp,Automata,Compacta,Belgia,Da,Da
867,Volvo V40 D3 R Design,12900,Volvo,V40,2018,199 000 km,Diesel,150 CP,1 984 cm3,Fata,Euro 6,Manuala,Compacta,,Da,Da
868,Mercedes-Benz GLK 220 CDI BlueEfficiency,15950,Mercedes-Benz,GLK,2015,210 000 km,Diesel,170 CP,2 143 cm3,Spate,Euro 5,Manuala,SUV,,,Da
869,Nissan X-Trail 1.6 DCi Xtronic Tekna,13990,Nissan,X-Trail,2014,200 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 5,Automata,SUV,Germania,Da,Da
870,Volvo XC 90,75990,Volvo,XC 90,2022,6 600 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Suedia,Da,Da
871,Nissan X-Trail 2.0 dCi ALL-MODE 4x4i Xtronic Acenta,19635,Nissan,X-Trail,2019,155 000 km,Diesel,177 CP,1 995 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
872,Honda Civic 2.0 e:HEV E-CVT Advance,39939,Honda,Civic,2023,6 000 km,Hibrid,143 CP,1 993 cm3,Fata,Euro 6,Automata,Compacta,,,
873,Mercedes-Benz GLA 250 e,60571,Mercedes-Benz,GLA,2022,4 000 km,Hibrid,160 CP,1 332 cm3,,Euro 6,Automata,SUV,,Da,Da
874,Audi Q8 50 TDI quattro tiptronic,63600,Audi,Q8,2019,144 093 km,Diesel,286 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
875,Peugeot 3008 BlueHDi 180 Stop & Start EAT8 Allure,23205,Peugeot,3008,2019,148 260 km,Diesel,177 CP,1 997 cm3,Fata,Euro 6,Automata,SUV,Franta,,
876,Mercedes-Benz GLB 200 d 4MATIC Aut.,55811,Mercedes-Benz,GLB,2022,14 000 km,Diesel,150 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
877,BMW X5 xDrive40d,30990,BMW,X5,2017,173 178 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,Germania,,Da
878,Alfa Romeo Mito ver-1-6-jtdm-16v,4750,Alfa Romeo,Mito,2010,172 088 km,Diesel,120 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Franta,Da,Da
879,Mercedes-Benz CLS 400 d 4MATIC Aut,53900,Mercedes-Benz,CLS,2018,103 450 km,Diesel,340 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
880,Audi A4,19000,Audi,A4,2017,110 500 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
881,Mercedes-Benz C 200 4MATIC Aut.,52955,Mercedes-Benz,C,2021,17 200 km,Benzina,184 CP,1 497 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,Da
882,Renault Kadjar,13600,Renault,Kadjar,2015,83 000 km,Benzina,130 CP,1 197 cm3,Fata,Euro 6,Manuala,SUV,,,
883,Smart Fortwo coupe Electric drive,13699,Smart,Fortwo,2020,32 500 km,Electric,82 CP,,Spate,Euro 6,Automata,Masina mica,Germania,,Da
884,Peugeot 2008,11149,Peugeot,2008,2016,116 260 km,Diesel,100 CP,1 560 cm3,Fata,,Manuala,SUV,,,Da
885,Volkswagen Golf 2.0 TDI BlueMotion Technology Comfortline,5790,Volkswagen,Golf,2011,336 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
886,Volkswagen T-ROC 2.0 TDI DSG Design,18949,Volkswagen,T-ROC,2019,155 919 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,SUV,,,Da
887,Citroën C3,11765,Citroën,C3,2022,1 km,Benzina,83 CP,1 199 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
888,Maserati Levante,114099,Maserati,Levante,2021,59 900 km,Benzina,580 CP,3 799 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
889,Volkswagen Touran 2.0 TDI SCR (BlueMotion Technology) Comfortline,11490,Volkswagen,Touran,2017,345 917 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Monovolum,Italia,Da,
890,Volkswagen Passat Variant 2.0 TDI Blue TDI DSG Comfortline,8500,Volkswagen,Passat,2014,245 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Combi,,,
891,Audi Q3 1.4 TFSI Stronic,18950,Audi,Q3,2018,156 000 km,Benzina,150 CP,1 395 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
892,BMW X5 xDrive30d xLine,48900,BMW,X5,2019,187 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
893,Land Rover Range Rover Sport 3.0 I TDV6 HSE,22900,Land Rover,Range Rover Sport,2015,258 000 km,Diesel,258 CP,2 993 cm3,,,Automata,SUV,,,
894,BMW Seria 4 430d xDrive Coupe M Sport,56899,BMW,Seria 4,2022,26 400 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Coupe,Germania,Da,Da
895,Peugeot 308 120 VTi Automatik Active,6988,Peugeot,308,2013,75 000 km,Benzina,120 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Belgia,Da,Da
896,Volkswagen T-ROC 1.6 TDI Design,21000,Volkswagen,T-ROC,2019,61 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
897,Hyundai Tucson 2.0 CRDi 4WD Automatik Style,19950,Hyundai,Tucson,2016,111 580 km,Diesel,185 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
898,Volvo XC 60,32100,Volvo,XC 60,2019,183 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
899,BMW Seria 2 218d,16989,BMW,Seria 2,2018,160 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 6,Manuala,Coupe,Romania,Da,Da
900,Toyota BZ4X 160 KW AWD (4x4) Luxury,58429,Toyota,BZ4X,2022,4 600 km,Electric,218 CP,,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
901,BMW Seria 3 335i,18900,BMW,Seria 3,2014,54 979 km,Benzina,306 CP,2 979 cm3,Spate,Euro 6,Manuala,Sedan,,,
902,Kia Sportage,22600,Kia,Sportage,2019,41 414 km,Benzina,177 CP,1 591 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
903,Volkswagen Passat Variant 2.0 TDI Comfortline DPF,5550,Volkswagen,Passat,2010,285 000 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5b,Manuala,Combi,,,Da
904,Toyota Yaris 1.5 VVT-i HSD Sol,10500,Toyota,Yaris,2016,72 000 km,Hibrid,75 CP,1 497 cm3,Fata,,Automata,Masina de oras,,Da,
905,BMW X3 sDrive18d AT MHEV,26489,BMW,X3,2019,186 772 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6,Automata,SUV,Franta,Da,Da
906,Mercedes-Benz CLA,17450,Mercedes-Benz,CLA,2016,214 840 km,Diesel,109 CP,1 461 cm3,Fata,Euro 6,Automata,Sedan,Italia,Da,
907,Skoda RAPID Spaceback 1.6 TDI Drive,7950,Skoda,RAPID,2014,247 600 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
908,Volkswagen Touareg 3.0 V6 TDI BMT,20950,Volkswagen,Touareg,2015,180 848 km,Diesel,204 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,
909,Kia XCeed 1.5 T-GDI 7DCT Style+,27600,Kia,XCeed,2023,5 km,Benzina,160 CP,1 482 cm3,Fata,Euro 6,Automata,Monovolum,,,Da
910,Ford Kuga,16489,Ford,Kuga,2017,118 875 km,Diesel,150 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
911,BMW Seria 4 430i xDrive AT,29999,BMW,Seria 4,2019,40 000 km,Benzina,252 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
912,Smart Forfour twinamic passion,13500,Smart,Forfour,2017,58 500 km,Benzina,90 CP,898 cm3,Spate,Euro 6,Automata,Masina de oras,,,Da
913,Nissan Qashqai+2 +2 1.5 dCi 2WD Acenta DPF,9499,Nissan,Qashqai+2,2011,233 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,SUV,,Da,Da
914,Smart Fortwo coupe 52 KW MHD,6700,Smart,Fortwo,2012,89 927 km,Benzina,71 CP,999 cm3,Spate,,Automata,Masina de oras,,,
915,BMW Seria 3 330d xDrive Coupe Aut.,9690,BMW,Seria 3,2009,208 840 km,Diesel,245 CP,2 993 cm3,Spate,Euro 5,Automata,Coupe,Italia,,
916,Volkswagen Jetta 1.4 Hybrid DSG,9900,Volkswagen,Jetta,2013,275 122 km,Hibrid,150 CP,1 395 cm3,Fata,Euro 6,Automata,Sedan,Olanda,,Da
917,Toyota Hilux,11450,Toyota,Hilux,2008,403 130 km,Diesel,120 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,
918,Audi A4 Avant 2.0 TDI DPF multitronic Attraction,8990,Audi,A4,2013,244 677 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,,
919,Hyundai Santa Fe,8990,Hyundai,Santa Fe,2012,275 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
