,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
765,Mercedes-Benz GLC 400 e 4MATIC,84843,Mercedes-Benz,GLC,2022,3 105 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,,
766,BMW Seria 5 520d Aut. Luxury Line,26498,BMW,Seria 5,2017,168 000 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,Da
767,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,23490,Skoda,Kodiaq,2017,169 000 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Franta,Da,Da
768,Bentley Flying Spur,72000,Bentley,Flying Spur,2016,60 000 km,Benzina,507 CP,3 993 cm3,4x4 (automat),,Automata,Sedan,,,
769,Renault Megane,12990,Renault,Megane,2016,103 000 km,Benzina,130 CP,1 198 cm3,Fata,Euro 6,Automata,Combi,Franta,Da,Da
770,Mercedes-Benz C,47243,Mercedes-Benz,C,2021,17 261 km,Benzina,204 CP,1 496 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
771,Volkswagen Tiguan 2.0 TDI 4Mot DSG Highline,26900,Volkswagen,Tiguan,2019,125 589 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Suedia,Da,Da
772,Jeep Wrangler 2.8 CRD AT Sahara,31990,Jeep,Wrangler,2015,81 724 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,,
773,Volvo XC 90 D4 Geartronic Inscription,28499,Volvo,XC 90,2018,175 000 km,Diesel,190 CP,1 969 cm3,Fata,Euro 6,Automata,SUV,Belgia,,Da
774,Audi Q5 2.0 TDI Quattro clean,19900,Audi,Q5,2015,250 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
775,Mazda CX-60,62000,Mazda,CX-60,2023,2 km,Hibrid,327 CP,2 488 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
776,Audi A8,59990,Audi,A8,2020,56 000 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
777,Mercedes-Benz A 250 e 8G-DCT AMG Line Advanced Plus,35000,Mercedes-Benz,A,2022,6 940 km,Hibrid,163 CP,1 332 cm3,Fata,Euro 6,Automata,Compacta,Germania,Da,Da
778,Audi A6 Allroad quattro 55 TFSI S tronic,73499,Audi,A6 Allroad,2021,8 900 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
779,Land Rover Discovery 2.0 L TD4 HSE Luxury,33308,Land Rover,Discovery,2017,102 492 km,Diesel,179 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
780,Volkswagen Tiguan 2.0 TDI SCR (BlueMotion Technology) DSG Highline,18699,Volkswagen,Tiguan,2017,268 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Belgia,Da,Da
781,Mazda 3 e-SKYACTIV-G 122 M HYBRID EXCLUSIVE-LINE,26239,Mazda,3,2023,2 km,Benzina,122 CP,1 998 cm3,Fata,Euro 6,Manuala,Sedan,,,Da
782,Skoda Superb 2.0 TDI Style,17950,Skoda,Superb,2019,200 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
783,Volvo V90 D3 Geartronic Momentum Pro,22600,Volvo,V90,2018,158 000 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Suedia,,Da
784,Hyundai i40 i40cw 1.7 CRDi Automatik Premium,8400,Hyundai,i40,2013,238 030 km,Diesel,136 CP,1 685 cm3,Fata,,Automata,Compacta,,,
785,Mercedes-Benz GLC AMG 43 4Matic 9G-TRONIC,49500,Mercedes-Benz,GLC,2020,99 900 km,Benzina,390 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
786,Dacia Duster 1.5 dCi 4WD Comfort,10950,Dacia,Duster,2017,157 245 km,Diesel,109 CP,1 461 cm3,4x4 (automat),,Manuala,SUV,Romania,Da,
787,Renault Megane Grandtour ENERGY dCi 110 Start & Stopp LIMITED,5990,Renault,Megane,2011,217 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,Franta,Da,Da
788,Mercedes-Benz AMG GT-S 53 4Matic+ Coupe Speedshift TCT 9G,85999,Mercedes-Benz,AMG GT-S,2020,96 500 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
789,BMW Seria 7 740i,65000,BMW,Seria 7,2019,75 000 km,Benzina,340 CP,2 998 cm3,Spate,,Automata,Sedan,,Da,Da
790,BMW X6,85000,BMW,X6,2021,25 000 km,Hibrid,333 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,Da,Da
791,Land Rover Range Rover Sport 3.0 I SDV6 HSE,38999,Land Rover,Range Rover Sport,2017,95 000 km,Diesel,306 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,Da,Da
792,Mercedes-Benz GLC 250 d 4Matic 9G-TRONIC AMG Line,31500,Mercedes-Benz,GLC,2018,127 000 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
793,BMW X6,86999,BMW,X6,2022,25 000 km,Hibrid,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,Da,Da
794,Mercedes-Benz GLE,65000,Mercedes-Benz,GLE,2020,50 000 km,Hibrid,367 CP,2 999 cm3,4x4 (automat),,Automata,SUV,,Da,Da
795,Porsche Taycan,90000,Porsche,Taycan,2022,240 km,Electric,326 CP,,,,Automata,Sedan,Romania,Da,Da
796,Mercedes-Benz GLC 200 4MATIC,41000,Mercedes-Benz,GLC,2020,135 000 km,Benzina,197 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
797,Ford Ranger Pick-Up 2.0 EcoBlue 213 CP 4x4 Cabina Dubla Raptor Aut.,53550,Ford,Ranger,2022,10 000 km,Diesel,213 CP,1 996 cm3,4x4 (automat),,Automata,SUV,,Da,Da
798,Porsche Cayenne S,74000,Porsche,Cayenne,2020,75 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),,Automata,SUV,,Da,Da
799,Mercedes-Benz GLC Coupe 300 de 4MATIC,87043,Mercedes-Benz,GLC Coupe,2023,3 970 km,Hibrid,197 CP,1 993 cm3,4x4 (automat),,Automata,SUV,,,
800,Peugeot 3008,18500,Peugeot,3008,2019,196 000 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,Da,Da
801,Mercedes-Benz S 400 d 4MATIC Long Aut,62900,Mercedes-Benz,S,2018,175 000 km,Diesel,340 CP,2 925 cm3,4x4 (automat),,Automata,Sedan,,Da,Da
802,Audi A5,38500,Audi,A5,2021,46 500 km,Benzina,265 CP,1 984 cm3,4x4 (automat),,Automata,Sedan,,Da,Da
803,Suzuki SX4 1.9 DDiS DPF 4x2 Comfort,3600,Suzuki,SX4,2009,252 500 km,Diesel,120 CP,1 910 cm3,Fata,,Manuala,SUV,,,
804,Mazda 6 Kombi SKYACTIV-D 150,6900,Mazda,6,2014,178 000 km,Diesel,150 CP,2 191 cm3,Fata,Euro 6,Manuala,Sedan,Franta,,
805,Mercedes-Benz C 300 e 4MATIC Aut.,68552,Mercedes-Benz,C,2022,5 700 km,Hibrid,211 CP,1 991 cm3,Spate,,Automata,Sedan,,,
806,Audi A4,21600,Audi,A4,2019,178 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Franta,Da,Da
807,Land Rover Range Rover Velar 2.0 R-Dynamic,42900,Land Rover,Range Rover Velar,2019,92 000 km,Diesel,179 CP,1 999 cm3,,Euro 6,Automata,SUV,Italia,,
808,Mercedes-Benz S,259878,Mercedes-Benz,S,2023,10 km,Hibrid,802 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
809,Land Rover Range Rover Sport 3.0 I TDV6,33900,Land Rover,Range Rover Sport,2017,87 986 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,
810,Volkswagen Passat,23998,Volkswagen,Passat,2019,139 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
811,Mercedes-Benz GLC Coupe 220 d 4Matic 9G-TRONIC,28999,Mercedes-Benz,GLC Coupe,2018,174 000 km,Diesel,170 CP,2 143 cm3,4x4 (manual),Euro 6b,Automata,SUV,,,
812,Audi A3 1.6 TDI Limousine S tronic design,16480,Audi,A3,2016,77 600 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,Da,Da
813,Audi Q5 2.0 TDI Quattro S-Tronic,10999,Audi,Q5,2010,197 700 km,Diesel,170 CP,1 968 cm3,4x4 (automat),Euro 4,Automata,SUV,Italia,Da,Da
814,Mercedes-Benz G,158270,Mercedes-Benz,G,2022,24 000 km,Diesel,331 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
815,BMW X1,17990,BMW,X1,2018,177 542 km,Diesel,150 CP,1 995 cm3,,,Automata,SUV,,,
816,Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,23450,Volkswagen,Tiguan,2018,84 909 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,SUV,Romania,Da,
817,BMW X4 M M40d,41450,BMW,X4 M,2018,161 000 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
818,Hyundai Santa Fe,5990,Hyundai,Santa Fe,2009,238 000 km,Diesel,150 CP,2 188 cm3,4x4 (automat),,Manuala,SUV,,,
819,Nissan Qashqai 1.2 DIG-T 360,11650,Nissan,Qashqai,2015,176 533 km,Benzina,115 CP,1 197 cm3,Fata,Euro 5b,Manuala,SUV,Belgia,,
820,Seat Ibiza,6500,Seat,Ibiza,2013,35 957 km,Benzina,70 CP,1 198 cm3,Fata,Euro 5,Manuala,Compacta,,,
821,Ford EcoSport 1.0 Ecoboost ST-Line,13700,Ford,EcoSport,2018,64 000 km,Benzina,125 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
822,Opel Astra 1.6 D (CDTI) Start/Stop Sports Tourer Innovation,8850,Opel,Astra,2016,130 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,,,
823,Ford Tourneo Connect Grand 1.5 TDCi Aut. Start/Stop Titanium,17500,Ford,Tourneo Connect,2018,175 000 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Automata,Monovolum,Germania,Da,Da
824,Skoda Fabia 1.2 TSI Combi FAMILY Green tec,3430,Skoda,Fabia,2010,118 000 km,Benzina,86 CP,1 197 cm3,Fata,,Manuala,Combi,Germania,Da,Da
825,Dacia Duster 1.5 dCi 4WD Comfort,13000,Dacia,Duster,2017,103 414 km,Diesel,109 CP,1 461 cm3,4x4 (automat),,Manuala,SUV,Romania,Da,
826,Jaguar E-Pace D150 AWD Aut. R-Dynamic S,22490,Jaguar,E-Pace,2019,143 380 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
827,Dacia Duster 1.5 Blue dCi Prestige,14490,Dacia,Duster,2020,185 000 km,Diesel,115 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Belgia,,Da
828,Jeep Renegade,15489,Jeep,Renegade,2017,109 631 km,Benzina,140 CP,1 368 cm3,Fata,Euro 6,Automata,SUV,Germania,,
829,Mercedes-Benz GLK,14000,Mercedes-Benz,GLK,2012,202 000 km,Diesel,125 CP,2 143 cm3,,,Automata,SUV,,,
830,Honda Civic 1.8i-VTEC Automatik Executive,5990,Honda,Civic,2007,201 000 km,Benzina,140 CP,1 799 cm3,Fata,Euro 4,Automata,Compacta,Franta,Da,
831,Renault Espace Energy dCi 160 EDC Initiale Paris,23980,Renault,Espace,2018,68 594 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Monovolum,,Da,Da
832,BMW X5 xDrive45e,80908,BMW,X5,2019,78 117 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
833,Land Rover Range Rover Velar 3.0 R-Dynamic SE,47588,Land Rover,Range Rover Velar,2018,114 090 km,Diesel,300 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
834,Audi A4,12400,Audi,A4,2013,230 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,
835,Jeep Wrangler Unlimited 2.0 Turbo AT8 Rubicon,57400,Jeep,Wrangler,2020,35 000 km,Benzina,270 CP,1 995 cm3,4x4 (manual),Euro 6b,Automata,SUV,Romania,Da,Da
836,Dacia Duster 1.5 dCi 4x4 Laureate,8999,Dacia,Duster,2016,289 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,SUV,,,
837,Suzuki Grand Vitara 1.9 DDiS Comfort,4850,Suzuki,Grand Vitara,2007,233 105 km,Diesel,129 CP,1 870 cm3,4x4 (automat),Euro 4,Manuala,SUV,Germania,Da,Da
838,BMW Seria 3 320i Aut. Edition M Sport Shadow,32900,BMW,Seria 3,2020,99 000 km,Benzina,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
839,BMW Seria 3,12499,BMW,Seria 3,2012,225 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Manuala,Sedan,Belgia,Da,
840,Seat Leon 1.5 TSI ACT OPF Style,14998,Seat,Leon,2019,80 400 km,Benzina,130 CP,1 498 cm3,Fata,Euro 6,Manuala,Compacta,Germania,Da,Da
841,Renault Talisman ENERGY dCi 160 EDC INITIALE PARIS,15480,Renault,Talisman,2017,231 849 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
842,Volkswagen Sharan 1.9 TDI Comfortline,4350,Volkswagen,Sharan,2007,285 000 km,Diesel,115 CP,1 896 cm3,,,Manuala,Monovolum,,,
843,Mercedes-Benz C 200 Coupe 9G-TRONIC Night Edition,27500,Mercedes-Benz,C,2018,91 000 km,Benzina,184 CP,1 991 cm3,Spate,Euro 6,Automata,Coupe,Germania,,
844,BMW Seria 5 540i xDrive Aut. Sport Line,36999,BMW,Seria 5,2018,151 000 km,Benzina,340 CP,2 998 cm3,,,Automata,Sedan,,,
845,BMW Seria 5,62000,BMW,Seria 5,2023,20 km,Hibrid,184 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
846,Volkswagen Sharan 2.0 TDI DSG BlueMotion Technology Highline,16900,Volkswagen,Sharan,2016,248 783 km,Diesel,170 CP,1 968 cm3,Fata,Euro 6,Automata,Monovolum,Germania,,Da
847,BMW X5 xDrive25d,24950,BMW,X5,2015,188 228 km,Diesel,218 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
848,Volkswagen Jetta 1.9 TDI Comfortline,4498,Volkswagen,Jetta,2007,252 000 km,Diesel,105 CP,1 896 cm3,Fata,Euro 4,Manuala,Sedan,,,
849,BMW Seria 8 840i xDrive,102489,BMW,Seria 8,2020,22 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6d,Automata,Cabrio,Romania,,
850,Jaguar F-Pace 20d Aut. R-Sport,35800,Jaguar,F-Pace,2020,77 500 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,,
851,Peugeot 308 BlueHDi FAP 180 EAT8 Stop & Start GT,15000,Peugeot,308,2018,134 300 km,Diesel,177 CP,1 997 cm3,Fata,Euro 6,Automata,Combi,Suedia,,Da
852,Volkswagen Passat 2.0 TDI DSG R Executive,21990,Volkswagen,Passat,2018,137 351 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
853,Volvo XC 60 D4 AWD Momentum,26990,Volvo,XC 60,2019,148 000 km,Diesel,190 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,Da,Da
854,Hyundai KONA Electric 204CP Highway,23500,Hyundai,KONA,2020,62 000 km,Electric,204 CP,,,,Automata,SUV,Romania,,
855,Kia Sportage 2.0 DSL HP 6AT 4x4 GT Line,22289,Kia,Sportage,2018,90 728 km,Diesel,185 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
856,Audi A4 2.0 TDI B8 Multitronic,6200,Audi,A4,2010,238 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,,,Da
857,Ford Kuga,32000,Ford,Kuga,2023,,Hibrid,225 CP,2 488 cm3,,Euro 6,Automata,SUV,,,Da
858,Ford Kuga,34800,Ford,Kuga,2023,,Hibrid,225 CP,2 488 cm3,,Euro 6,Automata,SUV,,,Da
859,Renault Koleos 2.0 dCI Privilege Aut.,11600,Renault,Koleos,2014,92 000 km,Diesel,175 CP,1 995 cm3,4x4 (manual),,Automata,SUV,Romania,,
860,Volkswagen Tiguan 2.0 TDI SCR 4MOTION (BlueMotion Techn.) DSG Comfortline,27788,Volkswagen,Tiguan,2020,111 067 km,Diesel,190 CP,1 968 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,
861,BMW X1,18790,BMW,X1,2019,198 500 km,Diesel,150 CP,1 995 cm3,4x4 (automat),Euro 6,Manuala,SUV,Germania,Da,Da
862,BMW Seria 1,16949,BMW,Seria 1,2019,129 492 km,Benzina,136 CP,1 499 cm3,Spate,,Automata,Compacta,,,Da
863,Ford Transit 310 2.0 TDCi L3H2 Kombi Base,25489,Ford,Transit,2018,108 383 km,Diesel,105 CP,1 995 cm3,,Euro 6,Manuala,Monovolum,Romania,Da,Da
864,BMW X5 xDrive30d,27299,BMW,X5,2014,174 874 km,Diesel,258 CP,2 993 cm3,4x4 (automat),,Automata,SUV,Germania,,
865,Mercedes-Benz GLE 350 e 4MATIC,92448,Mercedes-Benz,GLE,2023,3 099 km,Hibrid,211 CP,1 991 cm3,4x4 (automat),,Automata,SUV,,,
866,Mercedes-Benz EQE Mercedes-AMG 43 4MATIC,94055,Mercedes-Benz,EQE,2022,2 997 km,Electric,476 CP,,4x4 (automat),,Automata,Coupe,,,
867,Ford EcoSport 1.0 Ecoboost Trend,15990,Ford,EcoSport,2021,16 029 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
868,Toyota Aygo,11662,Toyota,Aygo,2021,19 322 km,Benzina,72 CP,998 cm3,Fata,Euro 6,Automata,Masina mica,Romania,Da,
869,Skoda Octavia,12793,Skoda,Octavia,2019,144 411 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
870,Skoda Octavia,12495,Skoda,Octavia,2018,87 828 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
871,Mercedes-Benz C,28999,Mercedes-Benz,C,2019,79 000 km,Diesel,194 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,Da
872,Volkswagen Golf Cabrio 1.4 TSI DSG,9300,Volkswagen,Golf,2012,183 928 km,Benzina,160 CP,1 390 cm3,Fata,Euro 5,Automata,Cabrio,Germania,,
873,Dacia Logan,8211,Dacia,Logan,2018,72 432 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
874,Honda CR-V 2.0 Hybrid i-MMD 2WD E-CVT Elegance,33500,Honda,CR-V,2022,8 200 km,Hibrid,145 CP,1 993 cm3,Fata,,Automata,SUV,,,
875,Porsche Cayenne,18000,Porsche,Cayenne,2011,273 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
876,BMW Seria 5,38437,BMW,Seria 5,2019,71 087 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,Da,
877,Citroën C3 AIRCROSS,20825,Citroën,C3 AIRCROSS,2022,7 655 km,Diesel,110 CP,1 499 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
878,Audi A3,24752,Audi,A3,2022,24 697 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
879,Audi A3,24752,Audi,A3,2022,23 748 km,Hibrid,135 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
880,Volkswagen Tiguan,27201,Volkswagen,Tiguan,2019,50 358 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
881,Kia Picanto 1.2 MPI 5MT Urban,14620,Kia,Picanto,2022,5 km,Benzina,84 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
882,Dacia Logan,8271,Dacia,Logan,2018,69 569 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
883,Dacia Logan,7795,Dacia,Logan,2019,124 520 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
884,BMW Seria 5,32130,BMW,Seria 5,2019,45 885 km,Benzina,252 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,
885,Audi RS7 Standard,40990,Audi,RS7,2014,170 000 km,Benzina,560 CP,3 993 cm3,,,Automata,Sedan,,,
886,BMW Seria 4,49980,BMW,Seria 4,2018,55 951 km,Benzina,431 CP,2 979 cm3,Spate,Euro 6,Automata,Sedan,Romania,Da,
887,Audi Q7 45 TDI quattro tiptronic S line,47810,Audi,Q7,2019,154 829 km,Diesel,232 CP,2 967 cm3,,,Automata,SUV,,,
888,Opel Astra,9890,Opel,Astra,2018,113 043 km,Benzina + CNG,110 CP,1 399 cm3,Fata,Euro 6,Manuala,Combi,Italia,Da,Da
889,Skoda Octavia 1.6 TDI Ambition,12490,Skoda,Octavia,2019,138 184 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
890,Toyota C-HR,23205,Toyota,C-HR,2020,49 602 km,Hibrid,122 CP,1 798 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,
891,Mercedes-Benz EQA 250,38990,Mercedes-Benz,EQA,2021,12 315 km,Electric,190 CP,,Fata,,Automata,SUV,,,
892,Fiat 500 C 1.2 8V Dualogic S,14500,Fiat,500,2016,51 000 km,Benzina,69 CP,1 242 cm3,Fata,Euro 6b,Automata,Masina mica,Germania,Da,
893,Volkswagen Golf 1.2 TSI BMT Trendline,8450,Volkswagen,Golf,2015,80 000 km,Benzina,85 CP,1 197 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
894,Volkswagen Golf,12852,Volkswagen,Golf,2020,29 548 km,Benzina,116 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Germania,Da,
895,Volkswagen Golf,17850,Volkswagen,Golf,2019,39 075 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,
896,Seat Ateca 1.4 ECOTSI Start&Stop 4Drive DSG6 Style,17950,Seat,Ateca,2019,139 354 km,Benzina,149 CP,1 395 cm3,4x4 (automat),,Automata,SUV,,,
897,Volkswagen Golf,15232,Volkswagen,Golf,2018,97 997 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,Da,
898,Volkswagen Polo,10829,Volkswagen,Polo,2019,84 102 km,Diesel,80 CP,1 598 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,
899,Volkswagen T-ROC,17255,Volkswagen,T-ROC,2019,105 648 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,
900,Audi A5 Coupe 50 TDI quattro tiptronic S line,42890,Audi,A5,2022,28 950 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Coupe,Germania,,Da
901,BMW Seria 4,21999,BMW,Seria 4,2016,167 000 km,Benzina,245 CP,1 997 cm3,4x4 (manual),,Automata,Sedan,Romania,,Da
902,BMW X5 M M50d Sport-Aut.,35990,BMW,X5 M,2017,160 000 km,Diesel,381 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
903,Volkswagen Golf,13450,Volkswagen,Golf,2019,122 553 km,Benzina,115 CP,999 cm3,,,Automata,Combi,,,
904,BMW X3 xDrive20d Aut. Advantage,26490,BMW,X3,2019,144 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,Da,Da
905,Nissan Navara 2.3 dCi Chassis Double Cab Visia,17390,Nissan,Navara,2017,180 137 km,Diesel,163 CP,2 298 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
906,Toyota Corolla 1.8 Hybrid Comfort,18490,Toyota,Corolla,2020,124 700 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
907,Toyota RAV4,34990,Toyota,RAV4,2019,79 000 km,Hibrid,178 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,Da,Da
908,Kia XCeed 1.6 GDI DCT6 OPF Plug-in-Hybrid SPIRIT,22253,Kia,XCeed,2020,90 000 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,Da,Da
909,Ford Focus 1.5 EcoBlue Titanium,15490,Ford,Focus,2019,114 900 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
910,Ford Kuga 2.0 TDCi 4WD Powershift Vignale,20990,Ford,Kuga,2018,85 700 km,Diesel,180 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
911,Mercedes-Benz S 560 4Matic 9G-TRONIC,64900,Mercedes-Benz,S,2017,84 530 km,Benzina,469 CP,3 982 cm3,4x4 (manual),,Automata,Coupe,Belgia,Da,Da
912,Dacia Logan TCe 90 CVT Prestige,16100,Dacia,Logan,2023,1 560 km,Benzina,90 CP,999 cm3,Fata,,Automata,Sedan,,Da,Da
913,Volkswagen Golf 1.6 TDI Trendline,12990,Volkswagen,Golf,2018,128 593 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
914,Skoda Superb 2.0 TDI DSG Style,10900,Skoda,Superb,2017,259 400 km,Diesel,150 CP,1 968 cm3,,,Automata,Sedan,,,
915,Peugeot 508,10500,Peugeot,508,2013,228 056 km,Hibrid,163 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,Combi,,,Da
916,BMW X1,9190,BMW,X1,2010,233 000 km,Diesel,204 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
917,Ford Focus 1.5 EcoBlue Trend Edition,12949,Ford,Focus,2019,100 652 km,Diesel,120 CP,1 499 cm3,Spate,,Manuala,Combi,,,Da
918,Volkswagen Passat Variant 2.0 TDI DSG Comfortline,17990,Volkswagen,Passat,2018,166 076 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
919,BMW Seria 4,16200,BMW,Seria 4,2014,196 768 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Sedan,,,Da
920,Ford Focus 1.5 TDCi Titanium,15249,Ford,Focus,2018,68 640 km,Diesel,120 CP,1 498 cm3,Fata,,Manuala,Compacta,,,Da
921,Seat Leon 1.9TDI Style,4500,Seat,Leon,2008,170 000 km,Diesel,105 CP,1 896 cm3,Fata,Euro 5,Manuala,Combi,Olanda,,Da
922,Audi Q5 2.0 TDI Quattro clean,21899,Audi,Q5,2016,107 611 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
