,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
785,Mercedes-Benz S 350 d 4Matic 9G-TRONIC,43500,Mercedes-Benz,S,2016,253 300 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
786,BMW Seria 3 320d xDrive,7990,BMW,Seria 3,2010,227 412 km,Diesel,177 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,Sedan,,,
787,Jaguar S-Type 2.7 D Luxury Aut,10000,Jaguar,S-Type,2008,35 023 km,Diesel,207 CP,2 720 cm3,Spate,Euro 4,Automata,Sedan,Anglia,Da,
788,Skoda Octavia,12499,Skoda,Octavia,2018,147 382 km,Benzina,115 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
789,Land Rover Defender 110 3.0D 250 MHEV XS Edition,89012,Land Rover,Defender,2023,1 km,Diesel,250 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Slovacia,Da,Da
790,Bentley Continental New GT,169899,Bentley,Continental,2019,85 000 km,Benzina,635 CP,5 950 cm3,4x4 (automat),Euro 6,Automata,Coupe,Romania,Da,Da
791,Volkswagen Polo 1.2 TSI Cross,6000,Volkswagen,Polo,2011,230 000 km,Benzina,105 CP,1 197 cm3,Fata,,Manuala,Compacta,,,
792,BMW X6 xDrive40d,26200,BMW,X6,2016,206 000 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
793,Volkswagen Eos 2.0 TDI,4950,Volkswagen,Eos,2008,244 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Cabrio,,,
794,Mercedes-Benz GLE 400 e 4MATIC,111243,Mercedes-Benz,GLE,2023,6 000 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,
795,Ford Focus 1.6i Trend,3000,Ford,Focus,2007,122 400 km,Benzina,100 CP,1 596 cm3,Fata,Euro 4,Manuala,Sedan,Romania,Da,
796,BMW Seria 2 218i Active Tourer Aut. Sport Line,17980,BMW,Seria 2,2018,45 000 km,Benzina,140 CP,1 499 cm3,Fata,Euro 6b,Automata,Monovolum,Cehia,,
797,Hyundai i40 1.7 CRDI CW 7DCT ISG Supreme Pack+,14190,Hyundai,i40,2018,130 064 km,Diesel,141 CP,1 685 cm3,Fata,Euro 6,Automata,Sedan,Franta,Da,Da
798,Dacia Spring Comfort Plus,10400,Dacia,Spring,2021,23 563 km,Electric,44 CP,,Fata,,Automata,Masina de oras,,Da,Da
799,Seat Ibiza,6550,Seat,Ibiza,2011,124 000 km,Benzina,85 CP,1 390 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
800,Hyundai I30,6850,Hyundai,I30,2011,137 000 km,Benzina,109 CP,1 396 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
801,Volkswagen Touareg 3.0 V6 TDI BMT,23500,Volkswagen,Touareg,2018,148 000 km,Diesel,204 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,
802,Mercedes-Benz GLE Coupe 350 d 4MATIC,57899,Mercedes-Benz,GLE Coupe,2018,52 583 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,Coupe,Romania,,Da
803,Mercedes-Benz GLE 350 de 4Matic 9G-TRONIC AMG Line,75241,Mercedes-Benz,GLE,2021,35 286 km,Hibrid,194 CP,1 950 cm3,4x4 (manual),Euro 6,Automata,SUV,,,
804,Volkswagen Golf 1.6 Comfortline,4100,Volkswagen,Golf,2008,293 000 km,Benzina + GPL,102 CP,1 595 cm3,Fata,Euro 4,Manuala,Compacta,Germania,,
805,Nissan Juke 1.5 dCi Acenta,8999,Nissan,Juke,2011,253 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,SUV,,Da,Da
806,Audi Q5,28950,Audi,Q5,2018,178 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
807,Dacia Duster 1.5 dCi 4WD Essential,11600,Dacia,Duster,2017,73 000 km,Diesel,109 CP,1 461 cm3,4x4 (manual),,Manuala,SUV,,,
808,Mercedes-Benz GLS Mercedes-Maybach 600 MHEV 4MATIC,253390,Mercedes-Benz,GLS,2023,2 km,Benzina,557 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
809,Mercedes-Benz GLE Coupe AMG 53 4Matic+ AMG Speedshift TCT 9G AMG Line Premium,133625,Mercedes-Benz,GLE Coupe,2022,10 000 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,,,Da
810,Dacia Logan,9500,Dacia,Logan,2018,76 331 km,Benzina,73 CP,998 cm3,Fata,,Manuala,Sedan,,,
811,Jeep Compass 1.5 AT 2WD MHEV Limited,32940,Jeep,Compass,2023,2 km,Benzina,130 CP,1 469 cm3,Fata,Euro 6,Automata,SUV,Romania,,Da
812,Mercedes-Benz C 300 4MATIC Coupe Aut.,50899,Mercedes-Benz,C,2020,17 928 km,Benzina,258 CP,1 991 cm3,4x4 (automat),Euro 6d,Automata,Coupe,Romania,,Da
813,BMW X5 xDrive30d,39900,BMW,X5,2018,92 273 km,Diesel,258 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
814,Mercedes-Benz GLC Coupe,67830,Mercedes-Benz,GLC Coupe,2019,69 900 km,Benzina,510 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
815,BMW X6 xDrive30d AT MHEV,114980,BMW,X6,2023,10 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
816,Skoda RAPID,8500,Skoda,RAPID,2018,169 000 km,Benzina,95 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
817,Volkswagen Amarok 3.0 TDI 241 CP 10AT 4M Aventura,61586,Volkswagen,Amarok,2023,300 km,Diesel,241 CP,2 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,Da,Da
818,Mercedes-Benz E 400 4Matic Coupe 9G-TRONIC AMG Line,39900,Mercedes-Benz,E,2017,72 000 km,Benzina,333 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,Coupe,Romania,Da,Da
819,Mitsubishi Outlander PHEV 2.4 L 4X4 Instyle+,26999,Mitsubishi,Outlander,2020,89 500 km,Hibrid,135 CP,2 360 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,,Da
820,Audi A4 Avant 2.0 TDI S tronic Sport,16450,Audi,A4,2019,214 874 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,Da,Da
821,Renault Megane,3550,Renault,Megane,2004,202 340 km,Benzina,113 CP,1 598 cm3,4x4 (automat),Euro 4,Automata,Masina de oras,Germania,,Da
822,Mazda CX-5 G192 4x4 AT Revolution Top,25390,Mazda,CX-5,2017,58 900 km,Benzina,192 CP,2 488 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
823,Hyundai KONA,27986,Hyundai,KONA,2023,8 km,Benzina,120 CP,998 cm3,Fata,,Automata,SUV,,,Da
824,Opel Astra,3300,Opel,Astra,2008,241 000 km,Benzina,116 CP,1 598 cm3,Fata,Euro 4,Manuala,Sedan,Olanda,,
825,Volvo V60 D2 ECO Start-Stop Momentum,8399,Volvo,V60,2012,282 691 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,,,Da
826,Opel Insignia 2.0 CDTi Automatik Edition,4990,Opel,Insignia,2010,292 068 km,Diesel,160 CP,1 956 cm3,Fata,Euro 4,Automata,Sedan,,,
827,Mercedes-Benz ML 350 BlueTec 4MATIC Aut,18479,Mercedes-Benz,ML,2012,270 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
828,BMW X2 xDrive20i AT M Sport,34212,BMW,X2,2020,23 400 km,Benzina,192 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
829,Dacia Sandero 1.5 dCI Stepway,7800,Dacia,Sandero,2017,125 700 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
830,Hyundai i40 1.7 CRDI DPF Wagon Aut. Supreme,8800,Hyundai,i40,2015,204 915 km,Diesel,136 CP,1 685 cm3,Fata,Euro 5,Automata,Combi,,,Da
831,Mazda 2 G90 MHEV Homura,20706,Mazda,2,2023,5 km,Benzina,90 CP,1 496 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
832,Skoda Octavia,14900,Skoda,Octavia,2018,135 558 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,
833,Volkswagen Golf 1.6 TDI Trendline,12899,Volkswagen,Golf,2017,147 800 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Germania,Da,Da
834,Maserati Quattroporte,27000,Maserati,Quattroporte,2007,34 000 km,Benzina,400 CP,4 244 cm3,,Euro 4,Automata,Masina de oras,,Da,Da
835,Jeep Wrangler,39900,Jeep,Wrangler,2017,75 000 km,Diesel,200 CP,2 776 cm3,,Euro 6,Automata,SUV,,Da,Da
836,Dodge RAM,88161,Dodge,RAM,2022,23 km,Benzina + GPL,401 CP,5 654 cm3,,Euro 6,Automata,SUV,,,Da
837,Skoda Superb Combi 2.0 TDI Elegance DSG,9900,Skoda,Superb,2010,230 443 km,Diesel,170 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Romania,,
838,Dacia Logan MCV 1.5 dCi 90 CP Laureate,6250,Dacia,Logan,2015,176 232 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Germania,,
839,Audi A6 Allroad,4400,Audi,A6 Allroad,2004,286 523 km,Diesel,180 CP,2 496 cm3,,,Automata,Combi,,,
840,Mercedes-Benz GLE 350 d 4MATIC,63500,Mercedes-Benz,GLE,2019,124 349 km,Diesel,272 CP,2 925 cm3,4x4 (automat),,Automata,SUV,,,
841,Volkswagen T-Cross,18750,Volkswagen,T-Cross,2021,44 613 km,Benzina,110 CP,999 cm3,Fata,,Automata,SUV,Romania,Da,
842,Renault Megane,11999,Renault,Megane,2018,177 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
843,BMW Seria 3 320i Sport-Aut. Luxury Line,10999,BMW,Seria 3,2012,276 000 km,Benzina,184 CP,1 997 cm3,Spate,Euro 5,Automata,Sedan,Olanda,Da,
844,BMW Seria 5 520d xDrive Aut. M Sport Edition,53054,BMW,Seria 5,2023,6 200 km,Diesel,190 CP,1 995 cm3,4x4 (manual),Euro 6,Automata,Sedan,Germania,,Da
845,Mercedes-Benz GLC 220 d MHEV 4MATIC,63665,Mercedes-Benz,GLC,2023,7 km,Diesel,197 CP,1 993 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,Germania,Da,Da
846,Skoda RAPID 1.4 TDI Style,6800,Skoda,RAPID,2016,172 000 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Compacta,,,
847,Mercedes-Benz V,76652,Mercedes-Benz,V,2023,,Diesel,190 CP,1 950 cm3,Spate,,Automata,Monovolum,,,Da
848,Mercedes-Benz A 180 d 8G-DCT AMG Line,43911,Mercedes-Benz,A,2022,7 500 km,Diesel,116 CP,1 950 cm3,,Euro 6d,Automata,Compacta,,Da,Da
849,Opel Insignia Grand Sport 1.6 CDTI ecoTEC Start/Stop Dynamic,11500,Opel,Insignia,2019,111 000 km,Diesel,136 CP,1 598 cm3,Fata,,Manuala,Sedan,,,
850,BMW Seria 7 740d xDrive,68425,BMW,Seria 7,2019,64 596 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
851,Mercedes-Benz E 220 d T-Modell 4MATIC Aut.,7800,Mercedes-Benz,E,2018,218 182 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,Combi,,,
852,Porsche Cayenne 3.0TD TipTronic,18700,Porsche,Cayenne,2011,261 500 km,Diesel,245 CP,2 967 cm3,4x4 (automat),,Automata,SUV,,,
853,BMW Seria 7 740d xDrive,37500,BMW,Seria 7,2016,155 000 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
854,Nissan Qashqai 1.6 DCi ALL-MODE 4x4i N-Connecta,13990,Nissan,Qashqai,2016,96 000 km,Diesel,130 CP,1 600 cm3,4x4 (manual),Euro 6,Manuala,SUV,Germania,,Da
855,Mercedes-Benz GLC 200 4MATIC MHEV,60572,Mercedes-Benz,GLC,2022,5 600 km,Benzina,204 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
856,Mercedes-Benz GLA 250 4Matic 8G-DCT AMG Line,43078,Mercedes-Benz,GLA,2021,20 100 km,Benzina,224 CP,1 991 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,Da
857,Volkswagen Touareg V6 TSI R-Style,68500,Volkswagen,Touareg,2023,17 200 km,Benzina,340 CP,2 995 cm3,4x4 (automat),,Automata,SUV,,,
858,Ferrari 488 GTB,215000,Ferrari,488 GTB,2018,16 000 km,Benzina,670 CP,3 902 cm3,Spate,,Automata,Coupe,,Da,Da
859,Land Rover Discovery 4 3.0 SDV6 HSE Aut,20500,Land Rover,Discovery,2015,169 000 km,Diesel,256 CP,2 993 cm3,,Euro 6,Automata,SUV,Romania,,Da
860,Citroën C5 Aircross 1.5 BlueHDi S&S EAT8 Feel,21900,Citroën,C5 Aircross,2019,88 721 km,Diesel,130 CP,1 499 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
861,Audi A5,14500,Audi,A5,2014,206 338 km,Benzina,170 CP,1 798 cm3,Fata,Euro 6b,Automata,Sedan,,Da,Da
862,BMW X6 xDrive30d AT MHEV,105980,BMW,X6,2023,3 000 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
863,Audi Q3 2.0 TFSI Quattro,11990,Audi,Q3,2012,167 422 km,Benzina,170 CP,1 984 cm3,Fata,Euro 5,Manuala,SUV,Germania,Da,Da
864,Mercedes-Benz S,238098,Mercedes-Benz,S,2023,60 km,Hibrid,612 CP,3 982 cm3,,,Automata,Sedan,,,Da
865,Renault Grand Scenic 1.5dCi Privilege,5690,Renault,Grand Scenic,2010,167 500 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,,Da
866,Land Rover Range Rover 3.0 I6 D350 MHEV LWB First Edition,173500,Land Rover,Range Rover,2022,16 200 km,Diesel,350 CP,2 997 cm3,4x4 (automat),,Automata,SUV,Romania,Da,Da
867,Volvo XC 90 D5 AWD Rdesign,13250,Volvo,XC 90,2011,340 446 km,Diesel,200 CP,2 400 cm3,4x4 (automat),,Automata,SUV,Germania,Da,Da
868,Toyota Corolla 1.8 Hybrid Comfort,24899,Toyota,Corolla,2022,32 704 km,Hibrid,98 CP,1 798 cm3,Fata,,Automata,Sedan,,,
869,BMW X1,34790,BMW,X1,2021,10 500 km,Benzina,136 CP,1 499 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
870,Volkswagen T-ROC 1.5 TSI ACT OPF DSG Style,19500,Volkswagen,T-ROC,2019,138 947 km,Benzina,150 CP,1 498 cm3,Fata,,Automata,SUV,,,
871,Mercedes-Benz GL 350 4MATIC BlueTec Aut.,27899,Mercedes-Benz,GL,2014,314 110 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
872,Hyundai IONIQ Hybrid 141CP Exclusive,22889,Hyundai,IONIQ,2020,48 040 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Franta,,
873,Ford Kuga,34800,Ford,Kuga,2023,,Hibrid,225 CP,2 488 cm3,,Euro 6,Automata,SUV,,,Da
874,Mercedes-Benz SL AMG 63 4MATIC+,207522,Mercedes-Benz,SL,2022,7 000 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,Cabrio,,Da,Da
875,Mercedes-Benz GLE Coupe AMG 53 MHEV 4MATIC+,103380,Mercedes-Benz,GLE Coupe,2021,22 598 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
876,Ford Mondeo,19500,Ford,Mondeo,2019,105 590 km,Hibrid,140 CP,1 999 cm3,Fata,,Automata,Sedan,,,
877,Seat Arona 1.0 TSI DSG7 FR,18999,Seat,Arona,2021,37 000 km,Benzina,110 CP,999 cm3,Fata,Euro 6d-Temp,Automata,SUV,Romania,Da,Da
878,Volkswagen Transporter Caravelle Trendline Lung,6900,Volkswagen,Transporter,2011,258 000 km,Diesel,84 CP,1 968 cm3,Fata,,Manuala,Monovolum,,,
879,GMC Yukon,147441,GMC,Yukon,2023,1 km,Benzina,420 CP,6 200 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
880,Opel Zafira,10390,Opel,Zafira,2017,143 600 km,Diesel,120 CP,1 598 cm3,,,Manuala,Monovolum,,,
881,BMW Seria 5 530e iPerformance Aut.,27999,BMW,Seria 5,2019,131 516 km,Hibrid,184 CP,1 998 cm3,Spate,,Automata,Sedan,,,Da
882,Nissan Qashqai,5999,Nissan,Qashqai,2007,197 000 km,Benzina,114 CP,1 598 cm3,Fata,,Manuala,SUV,,,Da
883,Hyundai Tucson 2.0 CRDi 4WD Automatik Style,16900,Hyundai,Tucson,2016,154 800 km,Diesel,136 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
884,Volvo XC 90 D5 AWD Geartronic Momentum,26950,Volvo,XC 90,2015,226 000 km,Diesel,225 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
885,Volkswagen ARTEON 2.0 TDI DSG Elegance,26650,Volkswagen,ARTEON,2018,49 156 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Sedan,Romania,Da,
886,BMW Seria 7 730d xDrive,37000,BMW,Seria 7,2016,185 673 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
887,Skoda RAPID 1.6 TDI Ambition,10950,Skoda,RAPID,2018,104 000 km,Diesel,116 CP,1 596 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
888,Audi Q7 3.0 TDI Quattro Tiptronic,52889,Audi,Q7,2017,89 329 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
889,Kia Sorento 2.2 CRDi AWD Aut. Platinum Edition,13350,Kia,Sorento,2013,169 000 km,Diesel,197 CP,2 199 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
890,Mercedes-Benz GL 350 CDI 4-Matic Aut,7500,Mercedes-Benz,GL,2008,203 196 km,Diesel,224 CP,2 987 cm3,4x4 (automat),Euro 4,Automata,SUV,Romania,Da,
891,Hyundai i20 1.0 l T-GDi M-Hybrid 100CP 7DCT 5DR Led Line,20300,Hyundai,i20,2023,5 km,Benzina,100 CP,998 cm3,Fata,,Automata,Masina de oras,,Da,Da
892,BMW X5 xDrive30d,32000,BMW,X5,2017,138 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),,Automata,SUV,Romania,,
893,Kia Sportage 2.0 CRDI 184 AWD Aut. Platinum Edition,12450,Kia,Sportage,2011,209 543 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
894,Dacia Logan,6390,Dacia,Logan,2018,239 028 km,Diesel,75 CP,1 461 cm3,Fata,Euro 5,Manuala,Sedan,Romania,Da,Da
895,Hyundai i20 1.0 l T-GDi M-Hybrid 100CP 7DCT 5DR Led Line,21008,Hyundai,i20,2022,3 km,Benzina,100 CP,998 cm3,Fata,Euro 6,Automata,Compacta,Romania,,Da
896,Volkswagen Crafter,8900,Volkswagen,Crafter,2012,237 600 km,Diesel,109 CP,1 968 cm3,,,Manuala,Monovolum,,,Da
897,Seat Leon 1.6 TDI Style,7500,Seat,Leon,2013,185 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Compacta,,,
898,Aixam City,10500,Aixam,City,2023,4 km,Electric,9 CP,,,,Automata,Masina de oras,,,Da
899,BMW Seria 3 320d xDrive AT M Sport,35500,BMW,Seria 3,2020,77 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,Sedan,,,
900,Aixam Scouty R,10499,Aixam,Scouty R,2023,1 km,Electric,9 CP,,,,Automata,Masina mica,,,Da
901,Mercedes-Benz GLC AMG 63 S 4MATIC,100555,Mercedes-Benz,GLC,2023,16 300 km,Benzina,510 CP,3 982 cm3,4x4 (automat),,Automata,SUV,,,
902,Aixam Coupe,19750,Aixam,Coupe,2023,2 km,Diesel,9 CP,500 cm3,Fata,Euro 5,Automata,Masina mica,Franta,Da,Da
903,Chevrolet Orlando 1.8 LS+,7999,Chevrolet,Orlando,2011,186 000 km,Benzina,141 CP,1 796 cm3,Fata,Euro 5,Manuala,Monovolum,,Da,Da
904,Volkswagen Sharan 2.0 TDI DSG BlueMotion Technology Comfortline,9999,Volkswagen,Sharan,2011,358 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Automata,Monovolum,Polonia,Da,Da
905,Ford Mondeo,15900,Ford,Mondeo,2019,126 684 km,Diesel,150 CP,1 997 cm3,Fata,,Manuala,Sedan,,,
906,BMW X5 xDrive45e,66500,BMW,X5,2019,79 267 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,,
907,Volkswagen Golf,14690,Volkswagen,Golf,2018,39 829 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
908,Volkswagen Golf 2.0 TDI BlueMotion Technology Edition,10750,Volkswagen,Golf,2017,232 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Germania,,
909,Mercedes-Benz C 200 d 7G-TRONIC,18949,Mercedes-Benz,C,2016,169 628 km,Diesel,136 CP,2 143 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,Da
910,Volkswagen Polo 1.2 TDI CR DPF Comfortline,4990,Volkswagen,Polo,2011,157 000 km,Diesel,75 CP,1 199 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,Da,Da
911,Mini ONE,3000,Mini,ONE,2003,120 000 km,Benzina,95 CP,1 598 cm3,Fata,Euro 4,Manuala,Coupe,,,Da
912,Mazda 3 G122 MHEV,17900,Mazda,3,2019,85 600 km,Benzina,122 CP,1 998 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
913,Rover Altul,1500,Rover,Altul,2007,174 000 km,Benzina,90 CP,1 400 cm3,,,Manuala,Compacta,,,
914,Audi A6 Allroad 3.0 TDI Quattro S tronic,28900,Audi,A6 Allroad,2015,129 000 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,,Da
915,Cadillac DTS,14900,Cadillac,DTS,2006,157 000 km,Benzina,279 CP,4 565 cm3,Fata,,Automata,Combi,,,
916,Opel Astra,3600,Opel,Astra,2007,286 973 km,Diesel,100 CP,1 686 cm3,,,Manuala,Combi,,,
917,Mercedes-Benz GLE 300 d 4Matic 9G-TRONIC,63581,Mercedes-Benz,GLE,2021,30 900 km,Diesel,245 CP,1 950 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,Da
918,Volvo XC 60 D4 Geartronic Summum,17499,Volvo,XC 60,2014,174 000 km,Diesel,181 CP,1 969 cm3,Fata,Euro 6,Automata,SUV,,Da,Da
919,Ford Focus 1.8 TDCI Trend,2250,Ford,Focus,2007,160 000 km,Diesel,115 CP,1 753 cm3,Fata,,Manuala,Compacta,,,
920,Mercedes-Benz A 200 MHEV 7G-DCT,45542,Mercedes-Benz,A,2023,1 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6d-Temp,Automata,Compacta,,,Da
921,Skoda Superb 2.0 TDI DSG Laurin & Klement,30880,Skoda,Superb,2019,51 548 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
922,Ford Mondeo 2.0 HEV Vignale,16750,Ford,Mondeo,2016,188 900 km,Hibrid,187 CP,1 999 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,Da
923,BMW Seria 7 740d xDrive MHEV,79500,BMW,Seria 7,2022,43 500 km,Diesel,340 CP,2 993 cm3,,,Automata,Sedan,,,
924,Cadillac Escalade 6.2 V8 AWD AT Premium,134351,Cadillac,Escalade,2021,19 000 km,Benzina,426 CP,6 162 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
925,Audi A3 2.0 35 TDI S tronic Sport,25989,Audi,A3,2020,96 016 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
926,Volkswagen Tiguan 2.0 TDI DSG 4Mot Highline,26989,Volkswagen,Tiguan,2019,147 242 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,
927,Skoda Karoq 2.0 TDI 4X4 DSG Style,22491,Skoda,Karoq,2018,151 748 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
928,Toyota Avensis 2.0 D-4D Executive,12300,Toyota,Avensis,2016,130 800 km,Diesel,143 CP,1 995 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,
929,Hyundai I30,9400,Hyundai,I30,2014,167 700 km,Diesel,110 CP,1 582 cm3,,,Automata,Compacta,,,
930,Ford Kuga 2.0L TDCi DPF Titanium,6999,Ford,Kuga,2008,270 018 km,Diesel,136 CP,1 997 cm3,4x4 (automat),Euro 4,Manuala,SUV,,,Da
931,Volvo XC 60 B4 MHEV AT8 AWD Momentum,29990,Volvo,XC 60,2020,166 000 km,Diesel,197 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,Da,Da
932,BMW X7 M50d,79500,BMW,X7,2019,100 100 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
933,BMW Seria 5 520d Aut.,8999,BMW,Seria 5,2009,258 000 km,Diesel,177 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,Da,
934,Porsche 911,133280,Porsche,911,2020,22 263 km,Benzina,385 CP,2 981 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
935,BMW Seria 5 530d xDrive,14500,BMW,Seria 5,2011,221 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 5,Automata,Sedan,,,
936,Renault Kadjar TCe 140 EDC GPF BLACK EDITION,15990,Renault,Kadjar,2019,159 000 km,Benzina,140 CP,1 333 cm3,,,Automata,SUV,,,
937,Mercedes-Benz GLC Coupe 220 d 4Matic 9G-TRONIC,35700,Mercedes-Benz,GLC Coupe,2018,101 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
938,Audi Q5 50 TFSI e quattro S tronic,38899,Audi,Q5,2020,77 400 km,Hibrid,252 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
939,Dacia Logan MCV 1.5 Blue dCi Ambiance,7689,Dacia,Logan,2018,179 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
940,Volvo XC 60 T5 AWD R-Design,34489,Volvo,XC 60,2019,86 679 km,Benzina,250 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,Da,Da
941,Mercedes-Benz S,77350,Mercedes-Benz,S,2018,120 500 km,Benzina,367 CP,2 996 cm3,4x4 (automat),Euro 6b,Automata,Sedan,,,Da
