,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
330,Mercedes-Benz GLC,35899,Mercedes-Benz,GLC,2019,80 000 km,Diesel,164 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
331,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
332,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
333,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
334,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
335,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
336,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
337,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
338,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
339,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
340,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
341,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,19100,Land Rover,Discovery Sport,2015,175 000 km,Diesel,180 CP,1 999 cm3,,Euro 6,Automata,SUV,,Da,Da
342,Volkswagen ID.4 77 kWh GTX,42999,Volkswagen,ID.4,2022,21 000 km,Electric,299 CP,,4x4 (automat),,Automata,SUV,,,
343,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
344,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
345,Mercedes-Benz E,47999,Mercedes-Benz,E,2017,165 000 km,Diesel,194 CP,1 950 cm3,4x4 (automat),Euro 6b,Automata,Sedan,,,Da
346,BMW X6,93415,BMW,X6,2022,21 100 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
347,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
348,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
349,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
350,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
351,Seat Ateca,17949,Seat,Ateca,2019,163 621 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
352,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
353,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
354,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
355,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
356,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
357,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
358,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
359,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,19100,Land Rover,Discovery Sport,2015,175 000 km,Diesel,180 CP,1 999 cm3,,Euro 6,Automata,SUV,,Da,Da
360,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
361,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
362,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
363,Mercedes-Benz GLK,10950,Mercedes-Benz,GLK,2009,256 820 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 5,Automata,SUV,Franta,,
364,Mercedes-Benz GLC,35899,Mercedes-Benz,GLC,2019,80 000 km,Diesel,164 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
365,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
366,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
367,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
368,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
369,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
370,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
371,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
372,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
373,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
374,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
375,Volkswagen ID.4 77 kWh GTX,42999,Volkswagen,ID.4,2022,21 000 km,Electric,299 CP,,4x4 (automat),,Automata,SUV,,,
376,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
377,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
378,Ford Raptor,43300,Ford,Raptor,2019,34 349 km,Diesel,213 CP,1 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
379,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
380,Mercedes-Benz GLK,10950,Mercedes-Benz,GLK,2009,256 820 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 5,Automata,SUV,Franta,,
381,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
382,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
383,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
384,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
385,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
386,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
387,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
388,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
389,Mazda CX-7,6900,Mazda,CX-7,2011,198 460 km,Diesel,173 CP,2 184 cm3,4x4 (manual),,Manuala,SUV,,,Da
390,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
391,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
392,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
393,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
394,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
395,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
396,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
397,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
398,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
399,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
400,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
401,Mercedes-Benz GLK,10950,Mercedes-Benz,GLK,2009,256 820 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 5,Automata,SUV,Franta,,
402,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
403,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
404,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
405,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
406,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
407,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
408,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
409,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
410,Ford Fiesta,2900,Ford,Fiesta,2005,243 213 km,Diesel,68 CP,1 399 cm3,,,Manuala,Masina de oras,,,
411,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
412,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
413,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
414,Mercedes-Benz E,47999,Mercedes-Benz,E,2017,165 000 km,Diesel,194 CP,1 950 cm3,4x4 (automat),Euro 6b,Automata,Sedan,,,Da
415,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
416,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
417,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
418,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
419,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
420,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
421,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
422,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
423,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
424,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
425,Mazda CX-5 CD175 4x4 AT Revolution,13250,Mazda,CX-5,2014,177 749 km,Diesel,175 CP,2 191 cm3,4x4 (automat),,Automata,SUV,,,Da
426,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
427,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
428,Ford Raptor,43300,Ford,Raptor,2019,34 349 km,Diesel,213 CP,1 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
429,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
430,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
431,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
432,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
433,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
434,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
435,Mazda CX-7,6900,Mazda,CX-7,2011,198 460 km,Diesel,173 CP,2 184 cm3,4x4 (manual),,Manuala,SUV,,,Da
436,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
437,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
438,Mercedes-Benz G AMG 63 SW Long Aut.,238000,Mercedes-Benz,G,2021,5 050 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
439,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
440,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
441,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
442,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
443,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
444,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
445,Ford Raptor,43300,Ford,Raptor,2019,34 349 km,Diesel,213 CP,1 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
446,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
447,Volvo V40 D2 94g Kinetic,8550,Volvo,V40,2014,213 296 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,Da
448,BMW X3,14250,BMW,X3,2011,168 682 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
449,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
450,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
451,Mitsubishi ASX 1.8 DID 4WD Instyle U06,11450,Mitsubishi,ASX,2012,109 008 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,Da
452,Seat Ateca,17949,Seat,Ateca,2019,163 621 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
453,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
454,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
455,Mercedes-Benz G AMG 63 SW Long Aut.,238000,Mercedes-Benz,G,2021,5 050 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,Da
456,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
457,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
458,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
459,Skoda Octavia,15900,Skoda,Octavia,2018,120 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
460,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
461,Ford Raptor,43300,Ford,Raptor,2019,34 349 km,Diesel,213 CP,1 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
462,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
463,Volvo V40 D2 94g Kinetic,8550,Volvo,V40,2014,213 296 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,Da
464,Toyota Auris,13250,Toyota,Auris,2015,73 672 km,Hibrid,,,Fata,,Automata,Compacta,,,Da
465,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
466,Seat Ateca,18749,Seat,Ateca,2019,146 670 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
467,Seat Ateca,17949,Seat,Ateca,2019,163 621 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
468,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
469,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
470,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
471,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
472,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
473,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
474,Mercedes-Benz GLA 220 CDI Aut.,19949,Mercedes-Benz,GLA,2016,188 754 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,SUV,,,Da
475,BMW X1 xDrive20d,9250,BMW,X1,2010,198 653 km,Diesel,177 CP,1 995 cm3,4x4 (manual),,Manuala,SUV,,,Da
476,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
477,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
478,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
479,Volkswagen ID.4 77 kWh GTX,42999,Volkswagen,ID.4,2022,21 000 km,Electric,299 CP,,4x4 (automat),,Automata,SUV,,,
480,Nissan Qashqai 1.5 dCi ACENTA,11499,Nissan,Qashqai,2015,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Suedia,Da,Da
481,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
482,BMW Seria 1 120d xDrive AT Advantage,16450,BMW,Seria 1,2016,142 777 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Compacta,,,Da
483,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
484,Opel Insignia 2.0 CDTI ECOTEC Sport Aut.,11250,Opel,Insignia,2013,134 099 km,Diesel,195 CP,1 956 cm3,Spate,,Automata,Sedan,,,Da
485,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
486,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
487,Renault Espace,20949,Renault,Espace,2017,119 992 km,Diesel,,,Fata,,Automata,Monovolum,,,Da
488,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
489,Ford Mondeo 2.0 TDCi Powershift Titanium,14250,Ford,Mondeo,2017,175 586 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
490,Mercedes-Benz GLC 220 d 4MATIC,35448,Mercedes-Benz,GLC,2020,168 545 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,Da
491,Audi Q3 2.0 TDI Quattro Stronic Sport,15990,Audi,Q3,2014,198 500 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 5b,Automata,SUV,Belgia,Da,Da
492,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,19100,Land Rover,Discovery Sport,2015,175 000 km,Diesel,180 CP,1 999 cm3,,Euro 6,Automata,SUV,,Da,Da
493,Mercedes-Benz A,2690,Mercedes-Benz,A,2002,199 000 km,Benzina,102 CP,1 598 cm3,Fata,Euro 4,Automata,Masina de oras,Romania,Da,Da
494,Dacia Logan,9200,Dacia,Logan,2020,65 000 km,Benzina,90 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
495,Ford Raptor,43300,Ford,Raptor,2019,34 349 km,Diesel,213 CP,1 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Romania,Da,Da
496,Volvo V40 D2 94g Kinetic,8550,Volvo,V40,2014,213 296 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,Da
497,Audi Q3,14550,Audi,Q3,2012,198 264 km,Diesel,177 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
498,BMW X4,28250,BMW,X4,2017,114 810 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
499,Seat Ateca,17949,Seat,Ateca,2019,163 621 km,Diesel,115 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
500,Volkswagen Passat Variant 1.6 TDI Comfortline,13249,Volkswagen,Passat,2016,165 094 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Combi,,,Da
501,BMW X3,14750,BMW,X3,2012,161 880 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
502,Mazda CX-7,6900,Mazda,CX-7,2011,198 460 km,Diesel,173 CP,2 184 cm3,4x4 (manual),,Manuala,SUV,,,Da
503,Jaguar XE 2.0 Prestige,15250,Jaguar,XE,2016,160 566 km,Diesel,180 CP,1 999 cm3,Spate,,Automata,Sedan,,,Da
504,Mercedes-Benz GLA,16950,Mercedes-Benz,GLA,2016,183 093 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,SUV,,,Da
