,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
838,Ford Edge 2.0 TDCi Powershift Sport,21800,Ford,Edge,2018,171 996 km,Diesel,210 CP,1 997 cm3,,,Automata,SUV,,,
839,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
840,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
841,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
842,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
843,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
844,Mercedes-Benz CLS 350 BlueEFFICIENCY 7G-TRONIC,17690,Mercedes-Benz,CLS,2011,257 000 km,Benzina,306 CP,3 498 cm3,,,Automata,Sedan,,,
845,Skoda Superb 1.8 TSI Elegance,12100,Skoda,Superb,2014,185 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Automata,Compacta,Belgia,,Da
846,Opel Insignia,8450,Opel,Insignia,2016,230 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
847,Ford Mustang Convertible 5.0 Ti-VCT V8 Aut. GT,54740,Ford,Mustang,2022,15 950 km,Benzina,450 CP,5 038 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,Da,Da
848,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
849,Volkswagen Passat Variant 1.6 TDI BlueMotion,5000,Volkswagen,Passat,2010,208 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
850,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
851,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
852,Mercedes-Benz SLK,4650,Mercedes-Benz,SLK,2002,221 000 km,Benzina,163 CP,1 998 cm3,Spate,Euro 4,Automata,Cabrio,,,
853,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
854,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
855,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
856,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
857,Ford Edge 2.0 TDCi Powershift Sport,21800,Ford,Edge,2018,171 996 km,Diesel,210 CP,1 997 cm3,,,Automata,SUV,,,
858,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
859,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
860,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
861,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
862,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
863,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
864,Skoda Superb 1.8 TSI Elegance,12100,Skoda,Superb,2014,185 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Automata,Compacta,Belgia,,Da
865,Opel Insignia,8450,Opel,Insignia,2016,230 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
866,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
867,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
868,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
869,Volkswagen Passat Variant 1.6 TDI BlueMotion,5000,Volkswagen,Passat,2010,208 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
870,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
871,Mercedes-Benz SLK,4650,Mercedes-Benz,SLK,2002,221 000 km,Benzina,163 CP,1 998 cm3,Spate,Euro 4,Automata,Cabrio,,,
872,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
873,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
874,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
875,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
876,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
877,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
878,Renault Megane ENERGY dCi 110 Start & Stop Dynamique,9700,Renault,Megane,2018,184 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,Combi,,,
879,Mercedes-Benz CLS 350 BlueEFFICIENCY 7G-TRONIC,17690,Mercedes-Benz,CLS,2011,257 000 km,Benzina,306 CP,3 498 cm3,,,Automata,Sedan,,,
880,Opel Insignia,8450,Opel,Insignia,2016,230 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
881,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
882,Porsche Cayenne Coupe E-Hybrid Tiptronic S,89131,Porsche,Cayenne Coupe,2020,62 103 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
883,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
884,BMW X6 xDrive30d AT MHEV,119500,BMW,X6,2023,8 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
885,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
886,Mercedes-Benz SLK,4650,Mercedes-Benz,SLK,2002,221 000 km,Benzina,163 CP,1 998 cm3,Spate,Euro 4,Automata,Cabrio,,,
887,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
888,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
889,Ford Edge 2.0 TDCi Powershift Sport,21800,Ford,Edge,2018,171 996 km,Diesel,210 CP,1 997 cm3,,,Automata,SUV,,,
890,Seat Leon 1.4 TSI Start&Stop Style,11500,Seat,Leon,2017,154 724 km,Benzina,125 CP,1 395 cm3,Fata,Euro 6,Manuala,Compacta,Germania,,Da
891,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
892,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
893,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
894,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3000,Opel,Corsa,2011,189 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina mica,,,
895,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
896,Renault Megane ENERGY dCi 110 Start & Stop Dynamique,9700,Renault,Megane,2018,184 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,Combi,,,
897,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
898,Skoda Superb 1.8 TSI Elegance,12100,Skoda,Superb,2014,185 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Automata,Compacta,Belgia,,Da
899,Porsche Cayenne Coupe E-Hybrid Tiptronic S,89131,Porsche,Cayenne Coupe,2020,62 103 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
900,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
901,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
902,BMW X5 xDrive40i,56498,BMW,X5,2019,115 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
903,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
904,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
905,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
906,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
907,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
908,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
909,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
910,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3000,Opel,Corsa,2011,189 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina mica,,,
911,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
912,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
913,Renault Megane ENERGY dCi 110 Start & Stop Dynamique,9700,Renault,Megane,2018,184 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,Combi,,,
914,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
915,Volkswagen Passat Variant 1.6 TDI BlueMotion,7000,Volkswagen,Passat,2013,275 000 km,Diesel,105 CP,1 598 cm3,,Euro 5,Manuala,Combi,,,
916,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
917,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
918,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
919,Volkswagen Passat Variant 1.6 TDI BlueMotion,5000,Volkswagen,Passat,2010,208 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
920,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
921,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
922,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
923,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
924,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
925,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
926,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
927,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
928,Renault Megane ENERGY dCi 110 Start & Stop Dynamique,9700,Renault,Megane,2018,184 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,Combi,,,
929,Mercedes-Benz CLS 350 BlueEFFICIENCY 7G-TRONIC,17690,Mercedes-Benz,CLS,2011,257 000 km,Benzina,306 CP,3 498 cm3,,,Automata,Sedan,,,
930,Volkswagen Passat Variant 1.6 TDI BlueMotion,7000,Volkswagen,Passat,2013,275 000 km,Diesel,105 CP,1 598 cm3,,Euro 5,Manuala,Combi,,,
931,Ford Mustang Convertible 5.0 Ti-VCT V8 Aut. GT,54740,Ford,Mustang,2022,15 950 km,Benzina,450 CP,5 038 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,Da,Da
932,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
933,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
934,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
935,Volkswagen Passat Variant 1.6 TDI BlueMotion,5000,Volkswagen,Passat,2010,208 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
936,BMW X5 xDrive40i,56498,BMW,X5,2019,115 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
937,BMW X6 xDrive30d AT MHEV,119500,BMW,X6,2023,8 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
938,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
939,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
940,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
941,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
942,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
943,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
944,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
945,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
946,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
947,Skoda Superb 1.8 TSI Elegance,12100,Skoda,Superb,2014,185 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Automata,Compacta,Belgia,,Da
948,Ford Mustang Convertible 5.0 Ti-VCT V8 Aut. GT,54740,Ford,Mustang,2022,15 950 km,Benzina,450 CP,5 038 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,Da,Da
949,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
950,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
951,Volkswagen Passat Variant 1.6 TDI BlueMotion,5000,Volkswagen,Passat,2010,208 000 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
952,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
953,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
954,BMW X6 xDrive30d AT MHEV,119500,BMW,X6,2023,8 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
955,Ford Edge 2.0 TDCi Powershift Sport,21800,Ford,Edge,2018,171 996 km,Diesel,210 CP,1 997 cm3,,,Automata,SUV,,,
956,Seat Leon 1.4 TSI Start&Stop Style,11500,Seat,Leon,2017,154 724 km,Benzina,125 CP,1 395 cm3,Fata,Euro 6,Manuala,Compacta,Germania,,Da
957,Skoda Roomster 1.6 TDI DPF Comfort PLUS EDITION,4640,Skoda,Roomster,2013,165 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
958,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
959,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3000,Opel,Corsa,2011,189 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina mica,,,
960,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,9990,Mercedes-Benz,E,2011,253 304 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
961,Mercedes-Benz CLS 350 BlueEFFICIENCY 7G-TRONIC,17690,Mercedes-Benz,CLS,2011,257 000 km,Benzina,306 CP,3 498 cm3,,,Automata,Sedan,,,
962,Volkswagen Passat Variant 1.6 TDI BlueMotion,7000,Volkswagen,Passat,2013,275 000 km,Diesel,105 CP,1 598 cm3,,Euro 5,Manuala,Combi,,,
963,Ford Mustang Convertible 5.0 Ti-VCT V8 Aut. GT,54740,Ford,Mustang,2022,15 950 km,Benzina,450 CP,5 038 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,Da,Da
964,BMW X5 xDrive40i,56498,BMW,X5,2019,115 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
965,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
966,Mini ONE,3890,Mini,ONE,2006,215 000 km,Diesel,88 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
967,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
968,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
969,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
970,Ford Edge 2.0 TDCi Powershift Sport,21800,Ford,Edge,2018,171 996 km,Diesel,210 CP,1 997 cm3,,,Automata,SUV,,,
971,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
972,Mercedes-Benz A 200 CDI 7G-DCT AMG Line,12990,Mercedes-Benz,A,2015,185 500 km,Diesel,136 CP,2 143 cm3,Fata,,Automata,Compacta,,Da,
973,Citroën Berlingo 1.6i 16V,2999,Citroën,Berlingo,2005,330 000 km,Benzina,109 CP,1 587 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,Da,Da
974,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3000,Opel,Corsa,2011,189 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina mica,,,
975,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
976,Seat Leon 1.2 TSI Ecomotive Style Copa,6590,Seat,Leon,2012,173 598 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
977,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
978,Opel Insignia,8450,Opel,Insignia,2016,230 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,,
979,Volkswagen Passat Variant 1.6 TDI BlueMotion,7000,Volkswagen,Passat,2013,275 000 km,Diesel,105 CP,1 598 cm3,,Euro 5,Manuala,Combi,,,
980,Mercedes-Benz EQB,69860,Mercedes-Benz,EQB,2022,7 000 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,
981,Skoda Octavia Combi 1.9TDI 4x4 Elegance,3379,Skoda,Octavia,2006,269 224 km,Diesel,105 CP,1 896 cm3,4x4 (automat),,Manuala,Combi,Germania,Da,
982,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
983,BMW Seria 3 330e AT,19950,BMW,Seria 3,2017,165 000 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
984,Volvo XC 60,32490,Volvo,XC 60,2019,96 410 km,Hibrid,253 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
985,Mercedes-Benz A 180 CDI,2699,Mercedes-Benz,A,2005,291 000 km,Diesel,109 CP,1 991 cm3,Fata,Euro 4,Manuala,Compacta,Germania,Da,Da
986,Dacia Logan MCV 1.5 Blue dCi Prestige,7299,Dacia,Logan,2018,194 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
987,BMW X6 xDrive30d AT MHEV,86500,BMW,X6,2020,22 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
988,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3000,Opel,Corsa,2011,189 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina mica,,,
989,Mercedes-Benz B 180 CDI Autotronic,4900,Mercedes-Benz,B,2009,204 000 km,Diesel,109 CP,1 991 cm3,Fata,,Automata,Monovolum,,,
990,Volkswagen Passat Variant 2.0 TDI SCR DSG Highline,18390,Volkswagen,Passat,2019,183 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Austria,,Da
991,Mercedes-Benz E,4300,Mercedes-Benz,E,2009,285 000 km,Diesel,136 CP,2 148 cm3,,,Automata,Sedan,,,
992,BMW X5 xDrive40i,56498,BMW,X5,2019,115 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
993,Seat Leon 1.2 TSI Ecomotive Style,5590,Seat,Leon,2010,142 843 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
994,Mercedes-Benz A 180 7G-DCT Edition 19,20900,Mercedes-Benz,A,2019,87 816 km,Benzina,136 CP,1 332 cm3,Fata,Euro 6b,Automata,Compacta,,,Da
995,Volkswagen Golf,2750,Volkswagen,Golf,2007,251 200 km,Benzina,85 CP,1 197 cm3,4x4 (manual),Euro 4,Manuala,Compacta,Germania,,
