,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
777,Ford S-Max 2.0 TDCi Powershift AWD Titanium,12500,Ford,S-Max,2016,145 900 km,Diesel,180 CP,1 997 cm3,4x4 (automat),,Automata,Monovolum,,,
778,Volkswagen Passat Variant 2.0 TDI (BlueMotion Technology) Comfortline,10988,Volkswagen,Passat,2017,209 800 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
779,BMW Seria 5 525d xDrive AT,16300,BMW,Seria 5,2013,187 829 km,Diesel,218 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,Sedan,Romania,,Da
780,Volvo XC 90 D5 AWD Momentum,33900,Volvo,XC 90,2017,155 700 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
781,Mazda CX-3 G120 Attraction,14900,Mazda,CX-3,2017,92 452 km,Benzina,120 CP,1 998 cm3,Fata,,Manuala,SUV,Romania,Da,
782,Mercedes-Benz GLE 450 MHEV 4MATIC,84999,Mercedes-Benz,GLE,2020,39 900 km,Benzina,367 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
783,BMW X2 xDrive20i AT,36000,BMW,X2,2021,19 000 km,Benzina,178 CP,1 998 cm3,4x4 (automat),,Automata,SUV,,,
784,Skoda Octavia Combi 1.6 TDI (Green tec) Joy,8800,Skoda,Octavia,2016,219 700 km,Diesel,110 CP,1 598 cm3,Fata,,Manuala,Combi,,,
785,BMW X1 xDrive23d AT MHEV,48845,BMW,X1,2023,17 057 km,Diesel,211 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
786,Opel Mokka e-GS-Line,29410,Opel,Mokka,2023,2 km,Electric,136 CP,,Fata,Euro 6,Automata,SUV,,,Da
787,Volkswagen Golf,6650,Volkswagen,Golf,2009,193 225 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Combi,Germania,,
788,Volkswagen T-ROC 1.5 TSI DSG Sport,27941,Volkswagen,T-ROC,2021,73 310 km,Benzina,150 CP,1 498 cm3,Fata,,Automata,SUV,,,
789,Renault Koleos ENERGY dCi 175 X-tronic 4WD LIMITED,21998,Renault,Koleos,2019,133 000 km,Diesel,177 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
790,Citroën C3 VTi 95 Exclusive,4450,Citroën,C3,2012,138 000 km,Benzina,95 CP,1 397 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,Da,Da
791,Volkswagen Golf,4690,Volkswagen,Golf,2010,210 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Austria,,Da
792,BMW Seria 2,21301,BMW,Seria 2,2019,34 562 km,Diesel,150 CP,1 995 cm3,Fata,Euro 6,Automata,Monovolum,Romania,Da,Da
793,Mercedes-Benz A 250 e 8G-DCT Progressive,36899,Mercedes-Benz,A,2022,2 298 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6d,Automata,Compacta,Germania,,Da
794,BMW X5 xDrive30d AT MHEV,107990,BMW,X5,2023,4 100 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
795,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT GR Sport,64498,Toyota,Hilux,2023,10 km,Diesel,204 CP,2 755 cm3,4x4 (manual),,Automata,SUV,Germania,Da,Da
796,Nissan Qashqai 1.6 DCI Start/Stop X-TRONIC Tekna,11900,Nissan,Qashqai,2014,220 123 km,Diesel,130 CP,1 598 cm3,,,Automata,SUV,,,
797,Mercedes-Benz V 300 d Lung Exclusive,102316,Mercedes-Benz,V,2023,9 km,Diesel,239 CP,1 950 cm3,4x4 (automat),Euro 6d-Temp,Automata,Monovolum,Germania,Da,Da
798,Toyota C-HR 1.8 HSD 122 CP 4x2 CVT Cult,27790,Toyota,C-HR,2023,1 km,Hibrid,98 CP,1 798 cm3,Spate,Euro 6,Automata,SUV,Romania,,
799,Opel Mokka,22312,Opel,Mokka,2022,5 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,,Da
800,Volkswagen Tiguan 1.4 TSI (BlueMotion Technology) Trendline,16999,Volkswagen,Tiguan,2018,73 590 km,Benzina,125 CP,1 395 cm3,Fata,Euro 6,Manuala,SUV,Germania,,
801,Volkswagen Tiguan,28900,Volkswagen,Tiguan,2019,130 842 km,Diesel,240 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
802,Audi A3 30 TFSI Limousine sport,17980,Audi,A3,2020,75 000 km,Benzina,115 CP,999 cm3,Fata,Euro 6b,Manuala,Sedan,Belgia,,
803,Mercedes-Benz A 180 d 7G-DCT AMG Line,27980,Mercedes-Benz,A,2020,12 900 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6b,Automata,Compacta,Cehia,,
804,Volkswagen Passat 2.0 TDI DSG Comfortline,18988,Volkswagen,Passat,2018,113 023 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
805,Volkswagen Passat,4500,Volkswagen,Passat,2009,184 173 km,Diesel,140 CP,1 968 cm3,,,Automata,Combi,,,
806,Skoda Octavia 2.0 TSI DSG Style,19899,Skoda,Octavia,2019,75 007 km,Benzina,190 CP,1 984 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
807,Dacia Logan ECO-G 100 MT6 Prestige,16499,Dacia,Logan,2023,130 km,Benzina + GPL,100 CP,999 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
808,Audi A8 50 TDI quattro tiptronic,43500,Audi,A8,2019,223 500 km,Diesel,286 CP,2 967 cm3,,,Automata,Sedan,,,
809,Audi A6,17900,Audi,A6,2015,220 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6d,Automata,Sedan,,,
810,BMW X5 xDrive30d,59700,BMW,X5,2019,96 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
811,Audi Q3,33000,Audi,Q3,2021,27 000 km,Benzina,190 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Statele Unite ale Americii,,
812,Mercedes-Benz CLA 220 CDI Aut.,17000,Mercedes-Benz,CLA,2014,240 000 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,Sedan,,,
813,Renault Master,21999,Renault,Master,2018,138 462 km,Diesel,130 CP,2 299 cm3,Fata,Euro 6,Manuala,SUV,Germania,Da,
814,BMW Seria 7 740d xDrive,33000,BMW,Seria 7,2017,230 000 km,Diesel,320 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Olanda,,
815,Abarth 595 1.4 T-Jet Turismo,19500,Abarth,595,2019,24 900 km,Benzina,165 CP,1 368 cm3,Fata,Euro 6,Manuala,Masina mica,,,Da
816,Volkswagen Golf 2.0 TDI BlueMotion Technology DSG Cup,9800,Volkswagen,Golf,2015,230 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,,Da
817,Seat Altea,6490,Seat,Altea,2011,197 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Monovolum,,,
818,BMW X3 xDrive20d Aut. M Sport,49900,BMW,X3,2021,38 000 km,Diesel,190 CP,1 995 cm3,4x4 (manual),,Automata,SUV,Germania,,
819,Volkswagen Passat Variant 2.0 TDI Comfortline DPF DSG,4600,Volkswagen,Passat,2008,245 000 km,Diesel,140 CP,1 968 cm3,Fata,,Automata,Combi,,,
820,Mazda 3 G120 Challenge,13900,Mazda,3,2017,101 250 km,Benzina,120 CP,1 998 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,Da
821,Hyundai Galloper,4999,Hyundai,Galloper,1998,263 368 km,Benzina,141 CP,2 972 cm3,4x4 (manual),Euro 2,Automata,SUV,Romania,Da,Da
822,Saab 9-5,2450,Saab,9-5,2006,265 000 km,Benzina,150 CP,1 985 cm3,Fata,,Manuala,Combi,,,
823,Mercedes-Benz A 250 e 8G-DCT Progressive Advanced,36899,Mercedes-Benz,A,2022,3 594 km,Hibrid,163 CP,1 332 cm3,Fata,Euro 6d,Automata,Compacta,Germania,,Da
824,Toyota Yaris 1.5 VVT-i HSD Active,13950,Toyota,Yaris,2018,85 354 km,Hibrid,92 CP,1 490 cm3,Fata,Euro 6,Automata,Masina de oras,Polonia,,
825,Skoda RAPID 1.0 TSI Ambition,11980,Skoda,RAPID,2019,72 000 km,Benzina,95 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Germania,,
826,Skoda Octavia,17900,Skoda,Octavia,2020,145 006 km,Diesel,183 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
827,Mercedes-Benz GLA 220 CDI 4Matic 7G-DCT AMG Line,18950,Mercedes-Benz,GLA,2015,165 407 km,Diesel,170 CP,2 143 cm3,4x4 (manual),Euro 6,Automata,SUV,Italia,,Da
828,Mercedes-Benz C 250 d Aut.,27900,Mercedes-Benz,C,2016,159 310 km,Diesel,204 CP,2 143 cm3,Spate,Euro 6,Automata,Coupe,,,Da
829,Volkswagen Caddy 1.9 TDI Life (5-Si.),5990,Volkswagen,Caddy,2007,260 000 km,Diesel,75 CP,1 896 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,
830,Skoda Octavia 1.6 TDI DSG Ambition,14949,Skoda,Octavia,2018,171 900 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,,Da,Da
831,Audi Q7 3.0 ultra TDI Quattro Tiptronic,34890,Audi,Q7,2016,189 783 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
832,"Dacia Duster 1.5 Blue dCi 4WD Prestige jante 16""",14999,Dacia,Duster,2018,95 000 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,,Da,Da
833,Dacia Jogger 5 locuri ECO-G 100 Expression,18999,Dacia,Jogger,2023,4 850 km,Benzina + GPL,100 CP,999 cm3,Fata,Euro 6,Manuala,Monovolum,Ungaria,Da,Da
834,Toyota Camry 2.5 Hybrid Exclusive,38675,Toyota,Camry,2021,16 300 km,Hibrid,178 CP,2 487 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
835,Toyota Avensis,2400,Toyota,Avensis,2005,377 000 km,Diesel,116 CP,1 995 cm3,Fata,,Manuala,Combi,Olanda,,Da
836,Cupra Formentor,54350,Cupra,Formentor,2023,650 km,Benzina,390 CP,2 480 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
837,Skoda Superb Combi 2.0 TDI DSG Ambition,19990,Skoda,Superb,2018,113 181 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Romania,Da,Da
838,Ford Ranger,22500,Ford,Ranger,2017,186 000 km,Diesel,200 CP,3 127 cm3,4x4 (manual),Euro 5,Automata,SUV,Romania,,Da
839,Volkswagen ARTEON,27100,Volkswagen,ARTEON,2019,79 440 km,Diesel,190 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Coupe,Romania,,Da
840,Toyota RAV4 2.2 D-4D 4x2,8690,Toyota,RAV4,2013,166 000 km,Diesel,150 CP,2 231 cm3,,Euro 5,Manuala,SUV,Franta,Da,Da
841,Renault Megane Energy dCi Intens,4950,Renault,Megane,2011,222 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
842,Toyota RAV4,49028,Toyota,RAV4,2023,10 km,Hibrid,222 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
843,Toyota RAV4,34391,Toyota,RAV4,2019,76 000 km,Hibrid,222 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
844,BMW X5 xDrive30d,55335,BMW,X5,2020,208 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
845,Opel Corsa 1.2i Easytronic Enjoy,2450,Opel,Corsa,2002,135 000 km,Benzina,75 CP,1 229 cm3,Fata,Euro 4,Automata,Masina de oras,Austria,Da,
846,Toyota RAV4,49028,Toyota,RAV4,2023,10 km,Hibrid,222 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
847,Toyota RAV4,34391,Toyota,RAV4,2019,76 000 km,Hibrid,222 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
848,Audi A6 3.0 50 TDI quattro Tiptronic Sport,39666,Audi,A6,2019,116 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),,Automata,Sedan,Germania,Da,Da
849,Skoda Octavia,14000,Skoda,Octavia,2017,116 805 km,Diesel,115 CP,1 598 cm3,,,Manuala,Sedan,Romania,,
850,Audi A3 1.8 TFSI Sportback Ambition,5800,Audi,A3,2010,165 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Manuala,Compacta,,,
851,Skoda Octavia 2.0 TDI Ambition,13850,Skoda,Octavia,2018,151 272 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Romania,,
852,Skoda Octavia 2.0 TDI DSG Style,28000,Skoda,Octavia,2020,48 360 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
853,Hyundai Tucson 1.6 CRDI 4WD 6MT Style,17000,Hyundai,Tucson,2020,204 689 km,Diesel,136 CP,1 598 cm3,4x4 (manual),Euro 6,Manuala,SUV,,,
854,Audi Q5,34800,Audi,Q5,2018,93 465 km,Diesel,285 CP,2 967 cm3,,,Automata,SUV,Romania,,
855,Mercedes-Benz GLE Coupe 350 d 4MATIC,47950,Mercedes-Benz,GLE Coupe,2017,154 177 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
856,Audi A3,11900,Audi,A3,2016,200 639 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Compacta,Germania,,Da
857,Ford B-Max,7999,Ford,B-Max,2014,102 200 km,Benzina,100 CP,998 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
858,Skoda Superb Combi 2.0 TDI DSG,12999,Skoda,Superb,2014,259 100 km,Diesel,170 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
859,Mercedes-Benz SL,166481,Mercedes-Benz,SL,2022,6 000 km,Benzina,585 CP,3 982 cm3,4x4 (automat),,Automata,Cabrio,,,Da
860,Dacia Logan 0.9 TCe SL Prestige PLUS,10190,Dacia,Logan,2018,52 003 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
861,Volvo V40 D4 VEA Aut. R-Design,16300,Volvo,V40,2017,104 000 km,Diesel,190 CP,1 969 cm3,Fata,,Automata,Compacta,Germania,,
862,Volkswagen Golf 1.6 BlueTDI Comfortline,11990,Volkswagen,Golf,2019,210 000 km,Diesel,110 CP,1 598 cm3,,Euro 6,Manuala,Combi,Germania,,
863,Skoda Fabia 1.0 MPI Ambition,16550,Skoda,Fabia,2023,10 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina mica,,,Da
864,Dacia Logan,6050,Dacia,Logan,2017,229 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
865,Volkswagen Caddy 2.0 TDI Maxi,12649,Volkswagen,Caddy,2016,168 000 km,Diesel,102 CP,1 968 cm3,4x4 (manual),Euro 6,Manuala,Monovolum,,,
866,Peugeot 508 SW 2.0 HDI FAP BVA Active,7300,Peugeot,508,2013,252 000 km,Diesel,163 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,Sedan,,,Da
867,Skoda RAPID,10990,Skoda,RAPID,2019,119 098 km,Benzina,110 CP,999 cm3,Fata,,Manuala,Sedan,Romania,,
868,Ford EcoSport 1.0 Ecoboost Trend,12500,Ford,EcoSport,2019,52 900 km,Benzina,125 CP,999 cm3,Fata,,Manuala,SUV,Romania,Da,
869,Ford Mondeo 2.0 TDCi Aut. ST Line High,26500,Ford,Mondeo,2019,30 152 km,Diesel,190 CP,1 997 cm3,4x4 (automat),,Automata,Sedan,Romania,Da,Da
870,Altul Altul,2200,Altul,Altul,2003,1 000 000 km,Diesel,40 CP,600 cm3,,,Manuala,Masina de oras,,,
871,BMW X4 M M40d,60690,BMW,X4 M,2019,65 000 km,Diesel,326 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
872,Renault Austral Mild Hybrid 160 Automatik Techno,32020,Renault,Austral,2023,1 km,Benzina,158 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,,,Da
873,Mazda 3 1.6 MZ-CD DPF Exlusive-Line,4699,Mazda,3,2010,198 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
874,Mercedes-Benz GLB 250 4MATIC Aut.,58236,Mercedes-Benz,GLB,2023,6 000 km,Benzina,224 CP,1 991 cm3,4x4 (automat),,Automata,SUV,,,
875,Skoda Karoq 1.5 TSI DSG Ambition,31458,Skoda,Karoq,2023,5 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
876,Peugeot 5008 HDI FAP 110 Premium,4790,Peugeot,5008,2010,215 000 km,Diesel,109 CP,1 560 cm3,,Euro 5,Manuala,SUV,Franta,Da,
877,Volvo XC 90,88690,Volvo,XC 90,2023,5 km,Hibrid,310 CP,1 969 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
878,Mercedes-Benz C 200 (BlueTEC) d 7G-TRONIC,15470,Mercedes-Benz,C,2016,226 000 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Sedan,Germania,Da,Da
879,Ford Ranger Pick-Up 2.2 TDCi 4x4 Cabina Dubla LIMITED,21900,Ford,Ranger,2017,172 620 km,Diesel,160 CP,2 198 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,,Da
880,Opel Astra 1.4 Turbo Automatik,7550,Opel,Astra,2012,160 000 km,Benzina,140 CP,1 364 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
881,BMW X6 xDrive40d AT MHEV,115207,BMW,X6,2023,1 km,Diesel,340 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
882,BMW Seria 3 330d xDrive DPF Aut.,7300,BMW,Seria 3,2009,384 000 km,Diesel,245 CP,2 993 cm3,Spate,Euro 4,Automata,Sedan,Germania,,Da
883,BMW Seria 3 318d,7700,BMW,Seria 3,2011,300 000 km,Diesel,143 CP,1 995 cm3,Spate,Euro 5,Manuala,Sedan,Germania,,Da
884,BMW X3 xDrive25d Aut. xLine,34599,BMW,X3,2019,127 000 km,Diesel,231 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,
885,Ford Fiesta 1.4 Autom.,7950,Ford,Fiesta,2011,140 000 km,Benzina,96 CP,1 388 cm3,,,Automata,Masina de oras,,,
886,Mercedes-Benz G,76000,Mercedes-Benz,G,2016,99 340 km,Diesel,245 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
887,BMW Seria 7 730d xDrive,53500,BMW,Seria 7,2020,68 000 km,Diesel,265 CP,2 993 cm3,,,Automata,Sedan,,,
888,Jaguar F-Pace 20d Aut. Pure,25000,Jaguar,F-Pace,2018,200 000 km,Diesel,180 CP,1 999 cm3,,,Automata,SUV,,,
889,Mazda 6 2.0 SKYACTIV-G Aut. Center-Line,31507,Mazda,6,2023,3 km,Benzina,165 CP,1 998 cm3,Fata,Euro 6,Automata,Sedan,,,Da
890,Nissan Qashqai 1.6 DCi 4 x 4 DPF acenta,8999,Nissan,Qashqai,2013,191 412 km,Diesel,130 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,Belgia,Da,Da
891,Volkswagen Golf,7450,Volkswagen,Golf,2012,207 671 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Combi,,,
892,Toyota Corolla,21649,Toyota,Corolla,2020,23 458 km,Benzina,132 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
893,Audi Q3 1.5 35 TFSI S tronic Advanced,28900,Audi,Q3,2019,48 924 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
894,Renault 4,1500,Renault,4,2006,128 000 km,Benzina,75 CP,1 350 cm3,,,Manuala,Sedan,,,
895,Dacia Logan,10250,Dacia,Logan,2019,70 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
896,Audi Q5 2.0 TFSI S tronic Sport,48900,Audi,Q5,2021,20 508 km,Benzina,251 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
897,Dacia Duster 1.5 Blue dCi 4WD Comfort,18090,Dacia,Duster,2021,50 550 km,Diesel,115 CP,1 461 cm3,4x4 (automat),Euro 6,Manuala,SUV,Romania,Da,Da
898,Mercedes-Benz GLC 250 d 4MATIC,22950,Mercedes-Benz,GLC,2017,276 789 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
899,Skoda Octavia 1.6 TDI Ambition,9190,Skoda,Octavia,2015,210 000 km,Diesel,110 CP,1 598 cm3,,,Manuala,Sedan,,,
900,Volkswagen Golf 2.0 TDI BlueMotion Technology DSG Lounge,8990,Volkswagen,Golf,2015,207 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Compacta,Germania,,Da
901,Audi Q5 2.0 TDI Quattro S-Tronic,11500,Audi,Q5,2010,250 000 km,Diesel,170 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,Da
902,Ford Focus,10800,Ford,Focus,2017,148 000 km,Diesel,150 CP,1 997 cm3,,,Manuala,Combi,,,
903,Volkswagen Golf Variant 1.6 TDI BlueMotion Technology Comfortline,9900,Volkswagen,Golf,2014,160 255 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
904,Volkswagen Golf Variant 1.6 TDI BlueMotion Technology Comfortline,9900,Volkswagen,Golf,2014,160 255 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
905,Audi A3,14990,Audi,A3,2018,43 500 km,Benzina,116 CP,999 cm3,,,Manuala,Sedan,,,
906,BMW Seria 3,2800,BMW,Seria 3,2006,275 000 km,Diesel,163 CP,1 995 cm3,,,Manuala,Combi,,,
907,Renault Kadjar TCe EDC GPF Intens,25700,Renault,Kadjar,2022,18 000 km,Benzina,159 CP,1 332 cm3,Fata,,Automata,SUV,,,
908,Dacia Duster 1.5 Blue dCi 4WD SL BlueLine,19499,Dacia,Duster,2021,56 000 km,Diesel,115 CP,1 461 cm3,4x4 (automat),,Manuala,SUV,Romania,,
909,Dacia Duster 1.6 4x2 Acces,8350,Dacia,Duster,2011,182 671 km,Benzina,105 CP,1 598 cm3,Fata,Euro 5,Manuala,SUV,Italia,,
910,Renault Megane Blue dCi Zen,15799,Renault,Megane,2020,59 700 km,Diesel,116 CP,1 461 cm3,Fata,,Manuala,Compacta,Romania,,
911,Renault ZOE EV 50 R135 INTENS,21500,Renault,ZOE,2020,21 000 km,Electric,135 CP,,Fata,,Automata,Masina de oras,,,
912,Toyota Avensis,3450,Toyota,Avensis,2006,137 900 km,Diesel,150 CP,2 231 cm3,Fata,Euro 4,Manuala,Sedan,Germania,Da,Da
913,Mercedes-Benz GLE AMG 53 MHEV 4MATIC+,108516,Mercedes-Benz,GLE,2023,6 000 km,Benzina,435 CP,2 999 cm3,4x4 (automat),,Automata,SUV,,,
914,Skoda Octavia 2.0 TDI DSG Ambition,14994,Skoda,Octavia,2019,126 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Danemarca,Da,Da
915,Audi Q3 2.0 45 TFSI S tronic quattro Advanced,43350,Audi,Q3,2020,35 439 km,Benzina,230 CP,1 984 cm3,4x4 (automat),,Automata,SUV,Romania,Da,Da
916,Dacia Spring Cargo Electric 45 (33kW),10000,Dacia,Spring,2021,12 900 km,Electric,45 CP,,Fata,,Automata,Compacta,,,
917,Volkswagen Polo 1.2 Attractive,4500,Volkswagen,Polo,2010,178 000 km,Benzina,55 CP,1 198 cm3,Fata,,Manuala,Masina de oras,,,
918,Dacia Sandero 1.4 MPI,1700,Dacia,Sandero,2009,270 000 km,Benzina + GPL,75 CP,1 390 cm3,Fata,,Manuala,Masina de oras,,,
919,Ford Focus 1.6i Trend,3100,Ford,Focus,2007,114 718 km,Benzina,100 CP,1 596 cm3,Fata,Euro 4,Manuala,Sedan,Romania,Da,
920,Audi A4 Avant 2.0 TDI,11600,Audi,A4,2013,178 000 km,Diesel,177 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
921,Nissan Qashqai 1.6 DCi 4 x 4 DPF Start/Stop tekna,13250,Nissan,Qashqai,2014,173 408 km,Diesel,130 CP,1 598 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,Da,Da
922,Volkswagen Passat Variant 1.9TDI Comfortline,1300,Volkswagen,Passat,2002,231 000 km,Diesel,130 CP,1 896 cm3,Fata,,Manuala,Combi,,,
923,Toyota Auris 2.0 D-4D Touring Sports Executive,9990,Toyota,Auris,2015,228 000 km,Diesel,124 CP,1 998 cm3,Fata,Euro 5,Manuala,Combi,Franta,,
924,BMW Seria 1 116d EfficientDynamics Edition,9490,BMW,Seria 1,2015,229 000 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,Belgia,,Da
925,Audi SQ8 4.0 TDI Tiptronic,102000,Audi,SQ8,2020,47 446 km,Diesel,435 CP,3 956 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
926,Dacia Logan,6950,Dacia,Logan,2016,165 696 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,,,
927,Volkswagen Polo 2.0 TSI DSG GTI,19989,Volkswagen,Polo,2019,66 500 km,Benzina,200 CP,1 984 cm3,Fata,Euro 6,Automata,Masina de oras,Romania,,Da
928,Skoda Kodiaq 1.5 TSI DSG Ambition,35952,Skoda,Kodiaq,2023,5 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
929,Suzuki SX4 S-Cross 1.4 Spirit,15900,Suzuki,SX4 S-Cross,2018,61 000 km,Benzina,140 CP,1 373 cm3,Fata,,Manuala,SUV,,,
930,Volkswagen Jetta 2.0 TDI Comfortline,3950,Volkswagen,Jetta,2009,270 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,,,
931,Volkswagen Touran,2200,Volkswagen,Touran,2003,300 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Monovolum,,,
932,Audi A5 Sportback 2.0 TDI S tronic quattro,33500,Audi,A5,2019,82 500 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
933,Opel Mokka,9800,Opel,Mokka,2015,121 050 km,Benzina,140 CP,1 364 cm3,Fata,Euro 5,Manuala,SUV,Romania,Da,Da
934,Peugeot 508 2.0 HDI FAP BVA Active Aut.,100,Peugeot,508,2013,300 000 km,Diesel,163 CP,1 997 cm3,Fata,,Automata,Compacta,,,
935,Mazda 3,5190,Mazda,3,2011,172 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Sedan,Italia,,Da
936,Jeep Renegade 1.6 M-Jet 4x2 M6 Longitude,14999,Jeep,Renegade,2021,95 000 km,Diesel,130 CP,1 598 cm3,Fata,,Manuala,SUV,,,
937,Ford Kuga 1.5 TDCi 2WD Trend,13850,Ford,Kuga,2017,215 161 km,Diesel,120 CP,1 498 cm3,,Euro 6,Manuala,SUV,Italia,,
