,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
792,Ford Focus 1.6 TDCi DPF Titanium,3699,Ford,Focus,2010,286 500 km,Diesel,110 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
793,BMW Seria 5 530d xDrive AT,35999,BMW,Seria 5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
794,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
795,Porsche Panamera 4S,72900,Porsche,Panamera,2017,115 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
796,Volkswagen Tiguan 2.0 TDI 4Motion DSG,8800,Volkswagen,Tiguan,2011,298 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,,,
797,Dacia Duster 1.6 4x4,6980,Dacia,Duster,2013,162 800 km,Benzina,105 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
798,Mercedes-Benz GLE 400 d 4MATIC,109898,Mercedes-Benz,GLE,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
799,BMW Seria 4 418d Gran Coupe Luxury Line,13499,BMW,Seria 4,2016,134 745 km,Diesel,143 CP,1 995 cm3,,Euro 6,Manuala,Sedan,Germania,,
800,Toyota RAV4,19999,Toyota,RAV4,2018,84 000 km,Hibrid,185 CP,2 487 cm3,4x4 (manual),,Automata,SUV,,,
801,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
802,BMW Seria 3,15700,BMW,Seria 3,2013,197 000 km,Diesel,183 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,,Da
803,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
804,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
805,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
806,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
807,Volkswagen Touareg 4.2 V8 TDI,26350,Volkswagen,Touareg,2014,151 000 km,Diesel,340 CP,4 134 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
808,BMW Seria 5 530d xDrive AT,35999,BMW,Seria 5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
809,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
810,Jaguar F-Pace 20d Aut. R-Sport,22750,Jaguar,F-Pace,2018,177 000 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Luxemburg,,Da
811,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
812,Volkswagen Polo 1.4 TDI CR BMT Comfortline,7000,Volkswagen,Polo,2017,150 300 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,Da,
813,Volkswagen Tiguan 2.0 TDI 4Motion DSG,8800,Volkswagen,Tiguan,2011,298 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,,,
814,Mercedes-Benz GLB 200 d Aut.,39499,Mercedes-Benz,GLB,2021,15 500 km,Diesel,150 CP,1 950 cm3,Fata,Euro 6,Automata,SUV,,,Da
815,BMW Seria 4 418d Gran Coupe Luxury Line,13499,BMW,Seria 4,2016,134 745 km,Diesel,143 CP,1 995 cm3,,Euro 6,Manuala,Sedan,Germania,,
816,Toyota RAV4,19999,Toyota,RAV4,2018,84 000 km,Hibrid,185 CP,2 487 cm3,4x4 (manual),,Automata,SUV,,,
817,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
818,Volkswagen Golf,5990,Volkswagen,Golf,2010,230 900 km,Diesel,105 CP,1 598 cm3,,,Automata,Combi,,,
819,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
820,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
821,Ford Focus 1.6 TDCi DPF Titanium,3699,Ford,Focus,2010,286 500 km,Diesel,110 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
822,Volkswagen Touareg 4.2 V8 TDI,26350,Volkswagen,Touareg,2014,151 000 km,Diesel,340 CP,4 134 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
823,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
824,BMW Seria 5 530d xDrive AT,35999,BMW,Seria 5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
825,BMW Seria 5 518d,12500,BMW,Seria 5,2014,280 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
826,Jaguar F-Pace 20d Aut. R-Sport,22750,Jaguar,F-Pace,2018,177 000 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Luxemburg,,Da
827,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
828,Volkswagen Passat CC 2.0 TDI,6500,Volkswagen,Passat CC,2009,275 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,Germania,,
829,Volkswagen Polo 1.4 TDI CR BMT Comfortline,7000,Volkswagen,Polo,2017,150 300 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,Da,
830,Volkswagen Tiguan 2.0 TDI 4Motion DSG,8800,Volkswagen,Tiguan,2011,298 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,,,
831,Dacia Duster 1.6 4x4,6980,Dacia,Duster,2013,162 800 km,Benzina,105 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
832,Mercedes-Benz GLE 400 d 4MATIC,109898,Mercedes-Benz,GLE,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
833,Toyota RAV4,19999,Toyota,RAV4,2018,84 000 km,Hibrid,185 CP,2 487 cm3,4x4 (manual),,Automata,SUV,,,
834,Iveco Massif,4990,Iveco,Massif,2008,270 000 km,Diesel,116 CP,2 300 cm3,,,Automata,Monovolum,,,
835,BMW Seria 3,15700,BMW,Seria 3,2013,197 000 km,Diesel,183 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,,Da
836,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
837,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
838,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
839,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
840,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
841,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
842,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
843,Jaguar F-Pace 20d Aut. R-Sport,22750,Jaguar,F-Pace,2018,177 000 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Luxemburg,,Da
844,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
845,Volkswagen Passat CC 2.0 TDI,6500,Volkswagen,Passat CC,2009,275 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,Germania,,
846,Porsche Panamera 4S,72900,Porsche,Panamera,2017,115 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
847,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,71990,Toyota,Highlander,2023,50 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
848,Dacia Sandero 1.2 75CP Ambiance,4950,Dacia,Sandero,2015,135 000 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
849,BMW Seria 4 418d Gran Coupe Luxury Line,13499,BMW,Seria 4,2016,134 745 km,Diesel,143 CP,1 995 cm3,,Euro 6,Manuala,Sedan,Germania,,
850,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
851,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
852,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
853,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
854,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
855,Renault Laguna 2.0 dCi FAP,3700,Renault,Laguna,2010,224 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 5,Manuala,Combi,Olanda,Da,Da
856,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
857,Skoda Fabia 1.0 MPI Ambition,16698,Skoda,Fabia,2023,4 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
858,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
859,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
860,Jaguar F-Pace 20d Aut. R-Sport,22750,Jaguar,F-Pace,2018,177 000 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Luxemburg,,Da
861,Kia Sportage 2.0i CRDI 4x4,5550,Kia,Sportage,2009,154 000 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 4,Manuala,SUV,Germania,,Da
862,Porsche Panamera 4S,72900,Porsche,Panamera,2017,115 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
863,Mercedes-Benz GLB 200 d Aut.,39499,Mercedes-Benz,GLB,2021,15 500 km,Diesel,150 CP,1 950 cm3,Fata,Euro 6,Automata,SUV,,,Da
864,Mercedes-Benz GLE 400 d 4MATIC,109898,Mercedes-Benz,GLE,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
865,Dacia Sandero 1.2 75CP Ambiance,4950,Dacia,Sandero,2015,135 000 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
866,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
867,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
868,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
869,Renault Laguna 2.0 dCi FAP,3700,Renault,Laguna,2010,224 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 5,Manuala,Combi,Olanda,Da,Da
870,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
871,Skoda Fabia 1.0 MPI Ambition,16698,Skoda,Fabia,2023,4 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
872,BMW Seria 5 530d xDrive AT,35999,BMW,Seria 5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
873,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
874,Volkswagen Passat CC 2.0 TDI,6500,Volkswagen,Passat CC,2009,275 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,Germania,,
875,Kia Sportage 2.0i CRDI 4x4,5550,Kia,Sportage,2009,154 000 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 4,Manuala,SUV,Germania,,Da
876,Dacia Sandero 1.2 75CP Ambiance,4950,Dacia,Sandero,2015,135 000 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
877,Opel Astra 1.4i Enjoy,2500,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
878,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
879,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
880,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
881,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
882,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
883,Volkswagen Touareg 4.2 V8 TDI,26350,Volkswagen,Touareg,2014,151 000 km,Diesel,340 CP,4 134 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
884,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
885,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
886,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
887,Volkswagen Passat CC 2.0 TDI,6500,Volkswagen,Passat CC,2009,275 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,Germania,,
888,Kia Sportage 2.0i CRDI 4x4,5550,Kia,Sportage,2009,154 000 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 4,Manuala,SUV,Germania,,Da
889,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,71990,Toyota,Highlander,2023,50 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
890,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
891,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
892,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
893,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
894,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
895,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
896,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
897,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
898,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
899,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
900,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Metallic,71990,Toyota,Highlander,2023,50 km,Hibrid,190 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
901,Mercedes-Benz GLE 400 d 4MATIC,109898,Mercedes-Benz,GLE,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
902,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
903,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
904,Opel Astra 1.4i Enjoy,2500,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
905,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
906,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
907,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
908,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
909,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
910,Volkswagen Touareg 4.2 V8 TDI,26350,Volkswagen,Touareg,2014,151 000 km,Diesel,340 CP,4 134 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,Da,
911,Skoda Fabia 1.0 MPI Ambition,16698,Skoda,Fabia,2023,4 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
912,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
913,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
914,BMW Seria 5 530d xDrive AT,35999,BMW,Seria 5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
915,BMW Seria 5 518d,12500,BMW,Seria 5,2014,280 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
916,Volkswagen Polo 1.4 TDI CR BMT Comfortline,7000,Volkswagen,Polo,2017,150 300 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,Da,
917,Porsche Panamera 4S,72900,Porsche,Panamera,2017,115 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
918,Dacia Duster 1.6 4x4,6980,Dacia,Duster,2013,162 800 km,Benzina,105 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
919,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
920,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
921,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
922,Hyundai Tucson,26950,Hyundai,Tucson,2021,45 000 km,Hibrid,180 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
923,Audi A4,9250,Audi,A4,2011,245 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Sedan,Franta,,Da
924,Renault Megane 1.5 dCi Sport Edition,6300,Renault,Megane,2013,254 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,,,Da
925,Skoda Fabia 1.0 MPI Ambition,16698,Skoda,Fabia,2023,4 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
926,Audi A4,11499,Audi,A4,2012,225 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
927,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
928,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
929,Volkswagen Polo 1.4 TDI CR BMT Comfortline,7000,Volkswagen,Polo,2017,150 300 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,Da,
930,Porsche Panamera 4S,72900,Porsche,Panamera,2017,115 000 km,Benzina,440 CP,2 894 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
931,Volkswagen Tiguan 2.0 TDI 4Motion DSG,8800,Volkswagen,Tiguan,2011,298 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,,,
932,Dacia Duster 1.6 4x4,6980,Dacia,Duster,2013,162 800 km,Benzina,105 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
933,Fiat 500L,3400,Fiat,500L,2015,172 000 km,Diesel,85 CP,1 248 cm3,,,Manuala,Monovolum,,,
934,Opel Astra 1.4i Enjoy,2500,Opel,Astra,2006,231 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,Da
935,Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC AMG Line,32500,Mercedes-Benz,GLE,2016,147 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,
936,Volvo V60 D3 Geartronic Summum,18490,Volvo,V60,2019,169 201 km,Diesel,150 CP,1 969 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
937,Hyundai Tucson blue 1.7 CRDi 2WD Passion Plus,15499,Hyundai,Tucson,2017,199 999 km,Diesel,116 CP,1 685 cm3,,,Manuala,SUV,,,
938,Hyundai H200,3180,Hyundai,H200,2006,296 951 km,Diesel,140 CP,2 500 cm3,,,Manuala,Monovolum,,,
939,Mercedes-Benz GLA 250 e,46410,Mercedes-Benz,GLA,2021,22 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Germania,,Da
940,Skoda Superb 2.0 TDI DSG Premium Edition,9900,Skoda,Superb,2022,17 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Combi,,,
941,Renault Laguna 2.0 dCi FAP,3700,Renault,Laguna,2010,224 000 km,Diesel,150 CP,1 995 cm3,Fata,Euro 5,Manuala,Combi,Olanda,Da,Da
942,Ford Focus 1.6 TDCi DPF Titanium,3699,Ford,Focus,2010,286 500 km,Diesel,110 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,
943,Skoda Fabia 1.0 MPI Ambition,16698,Skoda,Fabia,2023,4 km,Benzina,80 CP,999 cm3,Fata,Euro 6,Manuala,Masina de oras,,,Da
944,Audi A4,8999,Audi,A4,2009,223 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),Euro 4,Automata,Combi,Germania,Da,Da
945,BMW Seria 5 518d,12500,BMW,Seria 5,2014,280 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
946,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
947,Jaguar F-Pace 20d Aut. R-Sport,22750,Jaguar,F-Pace,2018,177 000 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Luxemburg,,Da
948,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
949,Volkswagen Passat CC 2.0 TDI,6500,Volkswagen,Passat CC,2009,275 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Sedan,Germania,,
950,Volkswagen Polo 1.4 TDI CR BMT Comfortline,7000,Volkswagen,Polo,2017,150 300 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,Da,
951,Volkswagen Tiguan 2.0 TDI 4Motion DSG,8800,Volkswagen,Tiguan,2011,298 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,,,
952,Dacia Duster 1.6 4x4,6980,Dacia,Duster,2013,162 800 km,Benzina,105 CP,1 598 cm3,4x4 (manual),,Manuala,SUV,,,
953,Audi A6,45900,Audi,A6,2019,80 273 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
954,BMW Z4,20400,BMW,Z4,2010,46 158 km,Benzina,204 CP,2 497 cm3,Spate,Euro 4,Automata,Cabrio,Germania,Da,Da
