,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
313,BMW Seria 5 540d xDrive MHEV,57969,BMW,Seria 5,2022,68 000 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
314,BMW Seria 5 520d xDrive MHEV,45980,BMW,Seria 5,2022,21 035 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
315,Mercedes-Benz E 220 d Aut.,36500,Mercedes-Benz,E,2018,135 740 km,Diesel,194 CP,1 950 cm3,Spate,,Automata,Sedan,,,
316,Volkswagen Golf Alltrack 2.0 TDI DSG 4Motion,24000,Volkswagen,Golf,2018,40 405 km,Diesel,184 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,Romania,Da,
317,Toyota Camry 2.5 Hybrid Exclusive,26447,Toyota,Camry,2019,101 000 km,Hibrid,178 CP,2 487 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
318,Hyundai I30,20039,Hyundai,I30,2023,11 km,Benzina,160 CP,1 482 cm3,,Euro 6,Manuala,Compacta,,Da,Da
319,Mercedes-Benz EQS 450 4MATIC,137713,Mercedes-Benz,EQS,2023,10 km,Electric,360 CP,,4x4 (automat),,Automata,SUV,Statele Unite ale Americii,,Da
320,Dacia Duster 1.5 Blue dCi 4WD Prestige,13950,Dacia,Duster,2019,68 000 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
321,Mercedes-Benz Vito,43000,Mercedes-Benz,Vito,2021,7 000 km,Diesel,163 CP,2 143 cm3,,,Automata,Monovolum,,,
322,Volkswagen Tiguan Allspace 2.0 TDI SCR 4Motion DSG Highline,32900,Volkswagen,Tiguan,2019,138 698 km,Diesel,240 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
323,Kia Sorento 2.2 CRDi 4WD Aut. Vision,11900,Kia,Sorento,2011,250 000 km,Diesel,197 CP,2 199 cm3,4x4 (manual),,Automata,SUV,,,
324,Audi Q5 2.0 TFSI Quattro Tiptronic,23700,Audi,Q5,2016,82 000 km,Benzina,225 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
325,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik Atmosphere,50000,Volkswagen,Touareg,2019,75 000 km,Diesel,286 CP,2 967 cm3,,,Automata,SUV,Germania,,Da
326,Opel Astra,899,Opel,Astra,2005,365 000 km,Benzina,105 CP,1 598 cm3,,,Manuala,Coupe,,,
327,BMW Seria 5 540i xDrive Aut. Sport Line,39800,BMW,Seria 5,2018,74 900 km,Benzina,340 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
328,Hyundai I30,15249,Hyundai,I30,2023,15 500 km,Benzina,110 CP,1 498 cm3,Fata,Euro 6d-Temp,Manuala,Compacta,Romania,Da,Da
329,Mercedes-Benz EQA 300 4MATIC,52157,Mercedes-Benz,EQA,2023,3 000 km,Electric,228 CP,,4x4 (automat),,Automata,SUV,,,Da
330,Volkswagen Golf 2.0 TDI DSG Sound,14950,Volkswagen,Golf,2018,182 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Compacta,Germania,Da,Da
331,Mercedes-Benz C,22750,Mercedes-Benz,C,2017,99 850 km,Diesel,170 CP,2 143 cm3,Spate,Euro 6,Automata,Sedan,Romania,Da,
332,Toyota C-HR 2.0 HSD 184 CP 4x2 CVT Classy Bi-Tone,31449,Toyota,C-HR,2022,8 950 km,Hibrid,152 CP,1 987 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,
333,Mercedes-Benz EQA 250,45021,Mercedes-Benz,EQA,2023,1 km,Electric,190 CP,,Fata,,Automata,SUV,,,Da
334,BMW X1 xDrive23i Aut.,51051,BMW,X1,2022,15 300 km,Benzina,204 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
335,BMW X5,12500,BMW,X5,2010,175 000 km,Diesel,235 CP,2 993 cm3,,Euro 5,Automata,SUV,,,
336,Volkswagen Multivan,22000,Volkswagen,Multivan,2013,165 000 km,Diesel,177 CP,2 000 cm3,4x4 (automat),Euro 5,Automata,Monovolum,,,
337,Volkswagen ARTEON,28900,Volkswagen,ARTEON,2019,81 183 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,Sedan,,,
338,Skoda Octavia 2.0 TDI 4x4 DSG Ambition,19000,Skoda,Octavia,2019,220 000 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
339,Mercedes-Benz GLE 350 d 4MATIC,65438,Mercedes-Benz,GLE,2020,85 676 km,Diesel,272 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
340,BMW Seria 7,77338,BMW,Seria 7,2019,87 700 km,Diesel,319 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,,Da,Da
341,Lexus Seria RX,16490,Lexus,Seria RX,2011,169 000 km,Hibrid,249 CP,3 456 cm3,4x4 (automat),,Automata,SUV,,Da,Da
342,Volkswagen Tiguan 2.0 TDI 4Mot DSG Highline,26899,Volkswagen,Tiguan,2019,118 808 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
343,Kia Niro,19450,Kia,Niro,2018,50 978 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,SUV,Romania,,
344,BMW Seria 5 525d Aut.,12019,BMW,Seria 5,2011,359 000 km,Diesel,204 CP,2 993 cm3,Spate,Euro 5,Automata,Sedan,Belgia,,Da
345,Cupra Formentor,43900,Cupra,Formentor,2023,10 km,Benzina,190 CP,1 984 cm3,,,Automata,SUV,,,
346,Mercedes-Benz EQA,62494,Mercedes-Benz,EQA,2023,,Electric,228 CP,,4x4 (automat),,Automata,SUV,,,Da
347,Renault Megane 1.5 dCi Dynamique,6800,Renault,Megane,2013,265 235 km,Diesel,110 CP,1 461 cm3,,,Manuala,Sedan,,,
348,BMW X5 xDrive40d,35105,BMW,X5,2016,142 410 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
349,Mercedes-Benz E,45900,Mercedes-Benz,E,2020,48 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Combi,,,
350,Mazda CX-30,26239,Mazda,CX-30,2023,2 km,Benzina,150 CP,1 998 cm3,,Euro 6,Manuala,SUV,,,Da
351,Skoda Superb 1.8 TSI Comfort,6499,Skoda,Superb,2009,220 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 4,Manuala,Sedan,Suedia,Da,Da
352,Renault Captur MHEV 140 Techno,23490,Renault,Captur,2022,10 km,Benzina,140 CP,1 333 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
353,Renault Arkana E-Tech Hybrid Zen,27500,Renault,Arkana,2022,10 km,Hibrid,145 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
354,Jaguar E-Pace D150 AWD R-Dynamic Base,30950,Jaguar,E-Pace,2018,38 316 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
355,Volkswagen Polo,3600,Volkswagen,Polo,2008,89 652 km,Benzina,69 CP,1 198 cm3,,,Manuala,Masina de oras,,Da,Da
356,Toyota Hilux 2.4D 150CP 4x4 Double Cab AT Executive,42900,Toyota,Hilux,2022,1 700 km,Diesel,150 CP,2 393 cm3,,,Automata,SUV,Romania,Da,Da
357,Volvo XC 60,31700,Volvo,XC 60,2019,153 898 km,Diesel,235 CP,1 969 cm3,4x4 (automat),,Automata,SUV,,,
358,Land Rover Range Rover Evoque,39900,Land Rover,Range Rover Evoque,2020,35 545 km,Diesel,240 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,,
359,Mercedes-Benz E 220 d 4Matic 9G-TRONIC Avantgarde,38990,Mercedes-Benz,E,2018,84 500 km,Diesel,194 CP,1 950 cm3,,,Automata,Coupe,,,
360,Seat Leon 1.6 TDI Style,8000,Seat,Leon,2013,164 500 km,Diesel,105 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
361,Volvo S60 DRIVe Start-Stop Rdesign,8999,Volvo,S60,2011,206 001 km,Diesel,115 CP,1 560 cm3,,,Manuala,Sedan,,,
362,Mitsubishi Outlander,25900,Mitsubishi,Outlander,2020,69 100 km,Benzina,150 CP,1 998 cm3,,,Automata,SUV,,,
363,BMW Seria 5,10500,BMW,Seria 5,2011,295 000 km,Diesel,183 CP,1 995 cm3,,,Automata,Sedan,,,
364,Renault Koleos 2.0 Energy dCi X-TRONIC Intens,22500,Renault,Koleos,2017,69 760 km,Diesel,175 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
365,Toyota Auris 1.8 VVT-i Hybrid Automatik Comfort,12500,Toyota,Auris,2017,220 000 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 6b,Automata,Combi,Belgia,Da,Da
366,Skoda Octavia,18799,Skoda,Octavia,2021,143 938 km,Diesel,116 CP,1 598 cm3,,,Manuala,Sedan,Romania,Da,Da
367,Volkswagen Passat Alltrack 2.0 TDI SCR 4Motion DSG,23950,Volkswagen,Passat Alltrack,2016,122 613 km,Diesel,240 CP,1 968 cm3,4x4 (manual),,Automata,Combi,,,
368,Seat Ateca,15290,Seat,Ateca,2018,164 700 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,,,Da
369,Porsche Cayenne,81422,Porsche,Cayenne,2021,25 400 km,Hibrid,462 CP,2 995 cm3,,,Automata,SUV,,,
370,BMW X1 xDrive20d Aut.,9500,BMW,X1,2010,167 148 km,Diesel,177 CP,1 995 cm3,,,Automata,Masina de oras,,,
371,Opel Antara 2.0 Cosmo,4700,Opel,Antara,2008,160 000 km,Diesel,150 CP,1 991 cm3,,,Manuala,SUV,,,
372,Volkswagen Golf 2.0 TSI DSG GTI,35500,Volkswagen,Golf,2021,21 500 km,Benzina,245 CP,1 984 cm3,Fata,Euro 6,Automata,Compacta,Romania,,Da
373,Skoda Scala 1.0 TSI Ambition,10899,Skoda,Scala,2019,211 598 km,Benzina,115 CP,999 cm3,Fata,,Manuala,Compacta,Romania,Da,
374,Volkswagen Golf R 2.0 TSI Motion,18000,Volkswagen,Golf,2010,76 350 km,Benzina,270 CP,1 984 cm3,4x4 (automat),,Manuala,Sedan,Romania,,
375,Skoda Octavia Combi Diesel 1.6 TDI DSG Ambition,11800,Skoda,Octavia,2018,228 000 km,Diesel,116 CP,1 598 cm3,,,Automata,Combi,,,
376,Volkswagen Golf 2.0 TDI DSG Life,25750,Volkswagen,Golf,2023,4 452 km,Diesel,116 CP,1 968 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
377,Mercedes-Benz C 200 MHEV 4MATIC,45899,Mercedes-Benz,C,2021,32 018 km,Benzina,204 CP,1 496 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,
378,Skoda Octavia,13500,Skoda,Octavia,2018,153 448 km,Diesel,116 CP,1 598 cm3,Fata,,Manuala,Sedan,,,
379,Mercedes-Benz EQA 350 4MATIC,66851,Mercedes-Benz,EQA,2023,8 km,Electric,292 CP,,4x4 (automat),,Automata,SUV,,,Da
380,Mercedes-Benz C 180 9G-TRONIC AMG Line,54728,Mercedes-Benz,C,2022,8 000 km,Benzina,170 CP,1 496 cm3,,Euro 6d,Automata,Sedan,,Da,Da
381,Volkswagen Touareg,23000,Volkswagen,Touareg,2016,185 000 km,Diesel,245 CP,2 967 cm3,,,Automata,SUV,,,
382,Skoda Octavia Combi 1.6 TDI DPF Classic,4999,Skoda,Octavia,2011,290 440 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
383,Volkswagen Tiguan,23300,Volkswagen,Tiguan,2018,162 000 km,Diesel,190 CP,1 984 cm3,4x4 (automat),Euro 6b,Automata,SUV,Germania,Da,Da
384,Audi A6,4400,Audi,A6,2006,419 000 km,Diesel,240 CP,2 967 cm3,4x4 (automat),,Manuala,Sedan,,,Da
385,BMW X3,14950,BMW,X3,2012,157 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,Da
386,Nissan Qashqai 1.7D 150CP ALL MODE 4X4-I N-Connecta,18949,Nissan,Qashqai,2019,85 200 km,Diesel,149 CP,1 749 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,
387,Skoda Octavia 2.0 TDI (Green tec) DSG Joy,13685,Skoda,Octavia,2018,171 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Danemarca,Da,Da
388,Mazda CX-5 G165 4x4 AT,28000,Mazda,CX-5,2019,29 450 km,Benzina,165 CP,1 998 cm3,,,Automata,SUV,,,
389,Ford Fiesta,9450,Ford,Fiesta,2018,13 000 km,Benzina,85 CP,999 cm3,,Euro 6,Manuala,Compacta,,,
390,Dacia Duster 1.5 dCi 4x4 Laureate,12350,Dacia,Duster,2018,136 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),,Manuala,SUV,,,
391,Kia Sportage 2.0 CRDI 184 AWD Aut. Platinum Edition,13999,Kia,Sportage,2016,137 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
392,Skoda Superb 2.0 TDI Elegance DSG,6399,Skoda,Superb,2009,286 000 km,Diesel,170 CP,1 968 cm3,Fata,,Automata,Sedan,Romania,Da,
393,Ford Transit Custom,12300,Ford,Transit Custom,2015,263 000 km,Diesel,125 CP,2 198 cm3,,Euro 5,Manuala,Monovolum,Germania,Da,
394,Hyundai Santa Fe,13900,Hyundai,Santa Fe,2016,198 000 km,Diesel,197 CP,2 199 cm3,,Euro 5,Automata,SUV,,Da,
395,Mazda CX-60 e-Skyactiv PHEV Homura,48999,Mazda,CX-60,2022,14 900 km,Hibrid,192 CP,2 488 cm3,4x4 (automat),,Automata,SUV,Japonia,Da,Da
396,Ford Kuga 2.5 Duratec PHEV ST Line X,28538,Ford,Kuga,2020,52 100 km,Hibrid,152 CP,2 488 cm3,Fata,Euro 6,Automata,SUV,,,
397,Ford Transit Custom,11900,Ford,Transit Custom,2014,249 000 km,Diesel,125 CP,2 198 cm3,,Euro 5,Manuala,Monovolum,,Da,
398,Ford Tourneo Courier 1.5 TDCi Titanium,12349,Ford,Tourneo Courier,2019,106 000 km,Diesel,95 CP,1 498 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
399,Dacia Sandero Stepway ECO-G 100 MT6 Expression,16999,Dacia,Sandero Stepway,2023,1 km,Benzina + GPL,100 CP,999 cm3,Fata,Euro 6b,Manuala,Masina de oras,,,Da
400,Mercedes-Benz EQE 500 4MATIC,137617,Mercedes-Benz,EQE,2023,1 km,Electric,408 CP,,4x4 (automat),,Automata,SUV,,,Da
401,Nissan Qashqai 1.6 DCi ACENTA,12500,Nissan,Qashqai,2014,164 179 km,Diesel,130 CP,1 598 cm3,Fata,,Manuala,SUV,,,
402,Volkswagen Golf 2.0 TDI Comfortline,6490,Volkswagen,Golf,2009,189 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Compacta,Franta,Da,Da
403,Mercedes-Benz CLA 200 MHEV SB Aut.,44899,Mercedes-Benz,CLA,2022,6 444 km,Benzina,163 CP,1 332 cm3,Fata,,Automata,Coupe,,,
404,Mercedes-Benz GLE Coupe AMG 53 4Matic AMG Speedshift TCT 9G,91500,Mercedes-Benz,GLE Coupe,2020,22 610 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,,,
405,Seat Leon 1.2 TSI Style,8600,Seat,Leon,2015,162 452 km,Benzina,105 CP,1 197 cm3,,,Manuala,Masina de oras,,,
406,Fiat Tipo 1.4 Pop,10600,Fiat,Tipo,2018,27 044 km,Benzina,95 CP,1 368 cm3,Fata,,Manuala,Combi,,,
407,Mercedes-Benz E 220 d 4MATIC Aut.,30000,Mercedes-Benz,E,2017,159 830 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,Sedan,,,
408,Mercedes-Benz C,100545,Mercedes-Benz,C,2022,2 km,Benzina,408 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
409,Mercedes-Benz EQA 300 4MATIC,62735,Mercedes-Benz,EQA,2022,6 000 km,Electric,228 CP,,4x4 (automat),Euro 6,Automata,SUV,,,Da
410,Dacia Logan 1.5 Blue dCi SL PLUS,7650,Dacia,Logan,2019,167 000 km,Diesel,75 CP,1 461 cm3,,Euro 6,Manuala,Combi,Romania,Da,Da
411,Dacia Logan MCV 0.9 TCe 90 CP Prestige,6350,Dacia,Logan,2014,129 619 km,Benzina,90 CP,898 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,
412,BMW Seria 3 318d DPF Touring,7200,BMW,Seria 3,2012,285 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
413,Audi A4 2.0 TDI Multitronic Avant,8900,Audi,A4,2010,277 000 km,Diesel,143 CP,1 968 cm3,,,Automata,Combi,,,
414,Toyota Auris 1.8 L VVT-i Hybrid Sol +,18202,Toyota,Auris,2018,57 754 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 6,Automata,Combi,,,
415,Audi Q5 2.0 TDI Quattro S-Tronic,13299,Audi,Q5,2011,235 400 km,Diesel,170 CP,1 968 cm3,,,Automata,SUV,,,
416,Skoda Superb,11500,Skoda,Superb,2015,235 000 km,Diesel,170 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,Combi,Germania,,Da
417,BMW Seria 3 320d xDrive AT,24850,BMW,Seria 3,2019,183 000 km,Diesel,190 CP,1 995 cm3,,,Automata,Sedan,Franta,,Da
418,Dodge Challenger,101150,Dodge,Challenger,2021,20 000 km,Benzina,800 CP,6 166 cm3,Spate,,Automata,Coupe,,Da,Da
419,Land Rover Defender 90 5.0 V8,133082,Land Rover,Defender,2022,5 400 km,Benzina,525 CP,5 000 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
420,BMW Seria 5 520d,12300,BMW,Seria 5,2012,286 000 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
421,Dacia Logan ECO-G 100 MT5 Expression,16500,Dacia,Logan,2023,10 km,Benzina + GPL,100 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,Da
422,BMW X1,24500,BMW,X1,2017,78 000 km,Diesel,163 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,,Da,Da
423,BMW Seria 7 730d,38980,BMW,Seria 7,2018,126 900 km,Diesel,265 CP,2 993 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
424,Volkswagen Golf Variant 1.6 TDI BlueMotion Technology DSG Lounge,8200,Volkswagen,Golf,2015,229 300 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Germania,,Da
425,Skoda Octavia 1.4 Ambiente,4199,Skoda,Octavia,2012,155 505 km,Benzina,80 CP,1 390 cm3,Fata,,Manuala,Compacta,,,
426,Audi A4 35 TFSI S tronic Basic,34900,Audi,A4,2023,1 km,Benzina,150 CP,1 984 cm3,Fata,Euro 6,Automata,Sedan,,,Da
427,Peugeot 206 2.0E S16,1650,Peugeot,206,2003,180 000 km,Benzina,135 CP,1 997 cm3,Fata,Euro 4,Manuala,Cabrio,Austria,Da,
428,Mercedes-Benz CLA,31200,Mercedes-Benz,CLA,2022,7 200 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6d-Temp,Automata,Combi,Germania,,Da
429,Ford Focus 1.0 EcoBoost Trend Edition,13490,Ford,Focus,2019,87 700 km,Benzina,125 CP,999 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
430,BMW Seria 3 320td compact,2750,BMW,Seria 3,2003,340 000 km,Diesel,150 CP,1 995 cm3,Spate,,Manuala,Combi,,,
431,Chatenet CH46,15500,Chatenet,CH46,2021,26 000 km,Diesel,8 CP,480 cm3,,,Automata,Masina de oras,,,
432,Audi A6 2.4 Avant quattro,3500,Audi,A6,2008,177 203 km,Benzina,177 CP,2 393 cm3,Fata,,Manuala,Sedan,,,
433,Dacia Sandero 1.6 MPI Preference,4100,Dacia,Sandero,2011,103 000 km,Benzina,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
434,Mercedes-Benz V 300 d Lung,60785,Mercedes-Benz,V,2019,97 618 km,Diesel,239 CP,1 950 cm3,Spate,Euro 6,Automata,Monovolum,Germania,,Da
435,Mercedes-Benz GLC 200 d 4Matic 9G-TRONIC AMG Line,46980,Mercedes-Benz,GLC,2020,64 343 km,Diesel,163 CP,1 950 cm3,4x4 (manual),Euro 6,Automata,SUV,Belgia,,Da
436,Land Rover Range Rover 3.0 I6 D350 MHEV HSE,150684,Land Rover,Range Rover,2022,14 609 km,Diesel,350 CP,2 997 cm3,4x4 (automat),,Automata,SUV,,,
437,Suzuki Vitara,28479,Suzuki,Vitara,2023,2 km,Hibrid,127 CP,1 490 cm3,,Euro 6,Automata,SUV,,,Da
438,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Dynamic,39899,Toyota,RAV4,2022,10 000 km,Hibrid,222 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
439,Opel Crossland 1.2 Automatik Business Edition,16993,Opel,Crossland,2022,5 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Automata,SUV,,,Da
440,Renault Kadjar Blue dCi EDC Intens,28157,Renault,Kadjar,2022,10 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,,Da,Da
441,Audi A4 Avant 2.0 40 TDI S tronic Advanced,26001,Audi,A4,2020,132 900 km,Diesel,190 CP,1 968 cm3,Fata,,Automata,Combi,,,
442,BMW X4 xDrive20d Aut.,39600,BMW,X4,2018,93 404 km,Diesel,190 CP,1 995 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
443,Mercedes-Benz AMG GT-S 63 4MATIC+,134922,Mercedes-Benz,AMG GT-S,2018,53 900 km,Benzina,639 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,Coupe,Cehia,,Da
444,BMW X5 xDrive30d AT MHEV,117215,BMW,X5,2023,20 km,Diesel,298 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
445,Land Rover Range Rover 3.0 I TDV6 Autobiography,41900,Land Rover,Range Rover,2014,74 256 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
446,Mazda 2,1450,Mazda,2,2010,110 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Sedan,,,
447,Audi Q7 3.0 45 TDI quattro Tiptronic,72900,Audi,Q7,2020,60 578 km,Diesel,231 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
448,Opel Astra Caravan 1.6 Enjoy,3590,Opel,Astra,2007,130 252 km,Benzina,115 CP,1 598 cm3,Fata,Euro 4,Manuala,Compacta,Romania,Da,
449,Volvo S90 T6 AWD Inscription,48500,Volvo,S90,2021,51 000 km,Benzina,310 CP,1 969 cm3,4x4 (automat),,Automata,Masina mica,,,
450,Dacia Logan 1.5 DCI Ambition,3300,Dacia,Logan,2008,266 241 km,Diesel,65 CP,1 461 cm3,,,Manuala,Combi,,,
451,Renault Megane Estate TCe GPF Life,12000,Renault,Megane,2019,35 000 km,Benzina,116 CP,1 332 cm3,Fata,Euro 6,Manuala,Sedan,,,Da
452,Skoda Kodiaq 2.0 TDI DSG Style,22610,Skoda,Kodiaq,2018,133 406 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,SUV,Franta,,Da
453,BMW Seria 3 318d xDrive,16000,BMW,Seria 3,2015,82 000 km,Diesel,143 CP,1 995 cm3,4x4 (manual),,Manuala,Sedan,,Da,Da
454,Ford Mondeo Turnier 2.0 TDCi Viva Trend,1495,Ford,Mondeo,2008,204 000 km,Diesel,140 CP,1 997 cm3,,,Manuala,Combi,,,
455,BMW X6 xDrive30d xLine,81000,BMW,X6,2020,38 000 km,Diesel,265 CP,2 993 cm3,4x4 (manual),,Automata,SUV,,,
456,Mercedes-Benz GLC 300 de 4MATIC,91150,Mercedes-Benz,GLC,2023,1 km,Hibrid,197 CP,1 993 cm3,4x4 (automat),,Automata,SUV,,,Da
457,Toyota Avensis 2.0 D-4D Executive,6800,Toyota,Avensis,2011,244 000 km,Diesel,126 CP,1 998 cm3,Fata,,Manuala,Combi,Germania,,Da
458,Nissan Qashqai 1.5 dCi ACENTA,6700,Nissan,Qashqai,2011,237 327 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,SUV,,,
459,Volkswagen Tiguan Allspace 2.0 TDI SCR 4Motion DSG Highline,23999,Volkswagen,Tiguan,2018,199 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
460,Land Rover Range Rover 3.0 I6 D350 MHEV HSE,156999,Land Rover,Range Rover,2022,8 142 km,Diesel,350 CP,2 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
461,Mercedes-Benz C 220 d T 9G-TRONIC,24395,Mercedes-Benz,C,2019,150 000 km,Diesel,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,Da,Da
462,Volkswagen Crafter,17499,Volkswagen,Crafter,2019,205 000 km,Diesel,102 CP,1 968 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
463,Lamborghini URUS,260000,Lamborghini,URUS,2020,28 900 km,Benzina,650 CP,3 996 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
464,Opel Astra 1.9 CDTI Elegance,2350,Opel,Astra,2008,200 211 km,Diesel,120 CP,1 910 cm3,,,Manuala,Combi,Germania,,Da
465,Fiat Doblo,21455,Fiat,Doblo,2022,13 km,Diesel,90 CP,1 598 cm3,,Euro 6,Manuala,Monovolum,,Da,Da
466,Fiat 500,13899,Fiat,500,2018,12 500 km,Benzina,69 CP,1 242 cm3,,Euro 6,Manuala,Masina mica,,Da,Da
467,Alfa Romeo Tonale,43355,Alfa Romeo,Tonale,2022,5 km,Hibrid,160 CP,1 469 cm3,,Euro 6,Automata,SUV,,Da,Da
468,Kia Niro,45699,Kia,Niro,2023,5 km,Electric,204 CP,,,,Automata,SUV,,,Da
469,Kia Rio,16957,Kia,Rio,2022,15 km,Benzina,,1 197 cm3,,Euro 6,Manuala,Masina de oras,,,Da
470,Renault Megane,1900,Renault,Megane,2005,323 000 km,Diesel,100 CP,1 461 cm3,,,Manuala,Combi,,,
471,Toyota Yaris,8700,Toyota,Yaris,2014,194 000 km,Hibrid,75 CP,1 497 cm3,Fata,,Automata,Masina de oras,,,
472,Ford Focus,12199,Ford,Focus,2019,120 000 km,Benzina,125 CP,999 cm3,,Euro 6,Manuala,Sedan,,,Da
473,Volkswagen Golf 2.0 TDI DSG Comfortline,17700,Volkswagen,Golf,2019,81 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,Da
474,Lexus Seria RX 450h AWD Luxury Panorama,54449,Lexus,Seria RX,2019,98 000 km,Hibrid,262 CP,3 456 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
475,Renault Megane,6650,Renault,Megane,2013,226 590 km,Diesel,130 CP,1 598 cm3,,,Manuala,Combi,,,
476,Opel Astra 1.2 Turbo Edition,25632,Opel,Astra,2022,5 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Manuala,Compacta,,,Da
